KINGSWINFORD-ASHWOOD-PUMPING-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO866878,Long,-2.1987675,Lat,52.487949,Elevation,207,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,2.67,3.19,2.17,3.7,1.78,2.72,1.91,2.63,2.81,4.18,1.28,5.02,1.64,2.02,1.78,2.74,0.96,3.05,2.77,2.62,5.38,3.14,3.06,2.99,4.72,2.28,1.34,2.42,1.87,3.94,1.37,0.58,2.21,2.26,0.92,0.92,2.2,2.65,1.03,1.85,2.9,5.37
February,,,,,,,,,,2.46,1.14,0.28,2.95,4.59,0.52,3.3,1.73,2.35,1.99,0.54,0.65,2.42,0.15,3.26,0.35,2.18,2.42,3.44,0.49,0.88,2.4,2.34,0.87,1.43,1.51,1.72,2.05,1.16,1.74,0.62,4.18,2.17,0.48,1.25,1.98,1.45,0.48,2.32,4.1,0.18,2.01
March,,,,,,,,,,4.3,2.52,1.19,1.71,1.63,1.35,0.68,0.51,2.33,2.06,0.14,2.51,0.12,1.53,2.45,2.01,0.58,1.82,2.54,0.36,1.48,1.57,2.15,1.75,0.76,0.4,1.06,0.87,5.02,1.12,1.48,1.1,3.9,1.63,1.26,1.5,2.62,0.93,2.11,0.82,2.17,1.32
April,,,,,,,,,,1.94,3.76,1.02,2.78,2.27,2.61,1.99,1.92,1.76,1.68,0.65,2.11,4.08,3.06,0.97,2.18,3.12,2.03,2.27,0.17,1.75,3.08,1.46,1.81,0.86,1.85,0.94,1.81,2.11,1.99,1.78,1.89,1.99,1.86,2.64,0.49,1.13,1.81,0.08,0.42,2.82,0.79
May,,,,,,,,,,0.75,2.75,1.25,0.9,1.51,5.03,2.65,2.98,1.18,0.48,1.89,1.9,4.25,5.56,1.68,1.04,1.09,1.14,2.05,1.51,1.09,2.96,3.15,3.51,3.49,0.8,2.97,2.61,2.21,1.84,2.27,1.53,2.96,2.3,1.72,2.79,3.97,0.62,1.25,1.91,1.07,1.18
June,,,,,,,,,,1.11,1.83,0.54,0.55,0.37,1.96,0.06,1.23,4.36,2.55,1.97,1.13,4.39,0.89,2.61,1.03,3.07,3.08,0.81,1.48,2.17,0.86,1.14,0.76,1.42,1.35,2.84,2.69,1.47,3.12,0.23,1.49,0.87,1.86,2.34,2.46,2.2,1.6,1.44,3.42,1.04,1.68
July,,,,,,,,,,2.37,3.51,0.52,5.06,3.45,3.83,2.53,2.66,4.44,1.04,1.85,4.2,3.68,3.34,1.76,2.02,0.55,6.36,2.69,3.63,4.36,2.61,2.63,1.73,1.1,2.04,1.79,1.49,4.99,1.09,2.26,2.77,0.59,0.8,3.23,3.12,0.62,2.23,4.23,4.47,1.94,3.02
August,,,,,,,,,,2.7,1.06,3.18,3.41,2.29,3.31,2.4,2.06,5.07,3.01,1.79,3.07,5.38,3.89,0.84,1.99,1.77,0.31,1.67,3.06,1.73,0.17,3.45,2.56,1.94,1.95,2.09,5.88,1.44,4.61,1.13,2.81,3.42,3.55,2.57,4.3,0.83,3.74,3.21,2.49,1.55,3.37
September,,,,,,,,,,1.66,2.41,0.87,2.36,1.97,3.4,3.46,1.01,4.19,0.67,0.9,3.51,2.18,2.6,0.85,1.91,3.8,3.3,2.61,2.04,1.15,0.97,0.85,1.55,1.93,2.18,1.27,4.16,1,2.52,1.07,4.53,3.4,1,2.57,1.78,1.31,2.85,4.4,3.38,0.08,4
October,,,,,,,,,,2.41,3.58,1.74,0.41,3.75,4.03,3.78,2.3,1.68,4.36,3.99,2.82,0.87,3.4,4.79,1.33,3.22,1.45,2.24,2.44,3.09,3.5,2.33,2.19,1.52,3.09,2.88,0.92,0.44,2.24,4.79,0.74,0.68,3.8,2.09,2.33,1.39,1.58,1.67,2.31,2.62,5.94
