MELTON-MOWBRAY-DALBY-HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK775135,Long,-0.8542138,Lat,52.71362,Elevation,480,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,0.51,1,2.72,1.79,2.86,2.07,2.45,1.38,1.02,3.54,1.55,1.79,2.18,1.69,3.16,1.62,1.09,0.39,0.77,1.84,2.29,1.77,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,0.37,1.52,2.48,2.49,1.74,1.68,1.98,1.72,1.46,2.05,1.25,1.76,1.02,2.23,1.67,1.4,2.17,2,3.11,1.65,3.31,0.86,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,0.67,2.24,1.01,1.75,2.52,1.99,2.11,1.11,0.91,1.6,1.67,0.99,0.6,2.72,1.41,0.64,0.63,1.44,1.22,0.88,1.08,1.36,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,1.95,1.27,0.65,0.94,2.22,1.66,1.66,0.67,2.91,2.87,0.73,1.09,1.14,3.26,2.97,1.72,2.63,1.76,1.04,3.34,2.13,1.43,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,0.69,1.47,2.13,1.63,2.44,0.76,4.13,0.79,1.15,1.92,2.33,1.56,1.65,0.49,2.03,3.8,3.57,1.2,0.88,1.82,2.39,1.24,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,2.71,1.74,1.79,2.33,1.75,0.47,1.29,0.8,3.16,3.07,2.15,0.9,3.69,1.58,1.21,1.55,4,3.83,2.14,3.74,2.96,0.98,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,0.91,0.26,3.22,2.91,2.88,0.1,0.9,1.24,4.26,3.87,1.88,1.04,7.92,0.59,3.08,1.59,3.96,7.05,1.77,2.9,4.22,6.57,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,1.8,0.57,3.28,4.24,3.19,3.34,1.92,1.67,0.85,3.75,2.86,2.24,2.71,1.9,2.89,6.75,3.79,1.73,4.74,2.31,1.3,1.75,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,2.25,1.57,0.19,4.89,1.67,2.56,3.36,1.39,4.97,2.74,1.53,2.52,2.48,5.37,1.57,1.26,3.23,4.48,2.58,2.5,4.97,1.07,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,2.7,1.87,5.21,2.73,2.11,2.66,0.96,3.65,1.32,3.64,2.01,2.06,4.77,1.53,1.39,2.5,0.79,5.58,2.69,5.07,2.23,1.33,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,,,,3.09,2.06,2.29,2.07,0.64,1.49,1.83,1.31,1.38,3.17,2.5,2.31,3.62,2.95,2.41,3.39,1.19,1.58,2.2,3.14,3.55,1.47,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,,,,1,2.09,1.04,1.85,1.97,5.36,3.53,2.87,1.26,3.02,0.43,1.83,1.57,4.65,1.79,1.54,1.12,2.38,2.69,3.96,0.94,1.58,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,,,,,17.66,26.01,29.62,25.99,24.14,26.12,18.6,24.65,35.24,20.89,20.09,33.35,28.96,25.58,27.76,28.17,33.42,25.83,33.15,31.37,21.41,27.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
