"STALYBRIDGE (BRUSHES FILTER HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2752,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,5.86,4.45,2.65,2.83,2.72,3.75,4.02,4.70,5.45,2.06,,
February,5.40,0.41,5.32,0.32,5.23,3.28,6.14,1.71,4.14,2.73,,
March,0.38,2.71,2.99,3.30,2.35,2.42,2.51,1.43,2.66,3.36,,
April,4.63,4.11,2.31,2.27,3.29,1.51,3.47,0.56,2.31,3.47,,
May,2.43,4.83,1.85,2.86,0.84,0.74,2.41,3.91,2.53,1.81,,
June,6.53,0.60,2.75,2.05,4.20,3.20,2.18,4.57,3.10,0.90,,
July,4.51,7.77,4.55,4.91,2.07,4.51,3.45,4.84,7.89,5.76,,
August,6.53,1.46,1.51,3.09,1.92,2.94,1.86,3.69,2.26,2.35,,
September,4.69,4.76,1.53,3.37,6.52,6.63,1.87,1.97,1.44,4.16,,
October,2.13,8.03,5.12,5.65,7.19,4.59,1.85,8.33,2.44,3.61,,
November,5.91,3.38,1.83,2.32,4.76,5.04,1.64,4.75,7.01,7.23,,
December,1.83,1.90,0.69,4.98,3.76,3.76,3.39,4.50,4.34,4.96,,
Total,50.83,44.41,33.10,37.95,44.85,42.37,34.79,44.96,45.57,42.40,,
Calc annual,50.83,44.41,33.10,37.95,44.85,42.37,34.79,44.96,45.57,42.40,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,,
