GLENEDRA SPELHOAGH MOUNTAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IH704985,Long,-6.905172,Lat,54.829528,Elevation,1333,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,8.04,6.33,6.36,5.86,6.8,5.44,12.6,6.75,10.45,3.67,6.15,6.85,8.52,5.65,7.68,3.18,7.2,9.69,6.93,5.87,6.69,4.52,10.83,8.1,8,5.62,6.52,7.22,8.1,6.17,5.65,4.45,8.5,1.67,5.1,6.64,5.24,7.83,5.9,4.21,8.18
February,4.45,2.48,6.67,9.07,2.94,7.05,6,3.62,5.2,5.19,1.74,6.18,0.3,5.8,0.79,8.2,3.52,7.2,3.06,4.83,5.12,5,3.55,6.1,3.5,6.52,4.96,2.5,4.43,4.78,5.24,3.38,3.5,2.99,6.33,6.74,2.15,6.05,6.37,2.45,8.9
March,4.61,5.39,2.69,3.95,1.09,4.5,2.35,6.36,7.02,1.02,4.72,3.24,4.73,5.43,4.18,2.02,4.56,4.93,3.35,5.53,6.51,4.61,4.8,2.53,2.5,3.3,3.23,6.39,5.27,3.41,4.07,4.14,3.08,1.63,5.15,1.45,2.99,5.61,3.3,5.69,4.16
April,7.15,2.22,5.23,4.97,5.07,7.6,3.31,3.65,3.56,1.02,3.41,5.47,5.81,3.34,6.02,4.86,1.23,4.1,0.47,3.74,8.57,2.82,3.84,4.17,4.38,3.09,1.59,7.12,3.87,5.88,7.64,2.53,2.7,3.2,2.24,3.75,2.15,1.51,2.69,5.55,5.1
May,4.64,3.89,3.13,2.36,7.9,7.16,5.82,2.5,1.86,5.36,2.88,6.39,4.48,4.63,5.37,1.75,2.67,2.57,4.82,1.61,1.93,3.74,6.35,6.28,3.75,6.61,1.61,4.69,2.5,3.63,3.34,3.7,2.1,4.05,6.2,4.09,2.53,2.23,4.31,1.28,3.37
June,3.42,0.42,3.47,2.3,3.98,1.37,3.7,4.95,7.81,4.17,2.89,6.8,3.38,3.36,3.41,6,2.7,3.4,7.5,4.05,2.18,0.92,1.18,5.22,6.5,6.71,6.05,5.93,4.69,2.24,4.77,4.46,3.91,3.47,4.67,6.66,4.69,2.26,7.32,3.77,4.3
July,5.45,5.01,5.39,3.61,7.1,6.4,4.37,6.23,3,4.33,6.76,6.47,6.28,5.37,3.98,2.5,8.16,5.65,5.55,7.27,5.26,6.96,7.29,2.84,5.25,7.39,5.52,7.02,5.12,2.43,11.27,5.5,3.5,7.8,4.94,1.05,6.4,8.64,7.58,4.68,8.97
August,3.81,5.87,5.15,8.95,7.52,4,6.26,5.07,12.44,9.49,12.37,4.99,2.4,4.46,7.61,3.54,4.47,5.08,3.13,2.99,2.33,6.8,10.66,11.47,4,3.33,8.7,0.54,7.95,4.85,8.88,8.59,7.23,4.92,4.49,1.1,7.42,5.99,6.67,3.07,6.05
September,4.2,2.2,4.43,8.34,7.66,5.37,4.17,7,5.52,1.88,4.72,4.24,6.08,1.37,10.87,8.3,5.8,3.69,3.92,3.58,5.18,1.85,8.94,6.13,7.5,5.23,10,4.54,7.14,4.53,12.96,5.57,5.2,5.66,8.35,5.47,6.24,8.11,8.01,2.19,3.95
October,9.6,5.66,2.12,9.19,4.22,5.91,6.05,7.26,12.23,9.41,11.03,5.01,6.12,6.55,9.52,9.17,3.85,1.63,9.4,5.53,8.73,6.53,6.48,7.25,8.36,7.16,3,3.27,6.37,9.03,7.98,3.02,7.45,3.94,8.26,4.49,4.52,5.04,5.68,7.35,8.64
