"NEWCASTLE, WELLBURN, JESMOND",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3563,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.90,4.00,2.98,0.99,1.93,2.01,2.52,1.46,2.30,2.72,3.41,
February,0.91,0.17,1.96,3.30,1.20,2.55,2.61,0.65,1.24,0.88,1.77,
March,3.10,1.00,1.45,1.67,0.96,1.83,1.29,1.67,2.61,0.54,1.88,
April,2.99,1.30,1.66,1.78,1.64,2.84,0.95,1.94,1.03,1.45,1.62,
May,3.38,1.67,1.14,2.39,6.36,2.43,2.89,1.56,1.44,0.82,1.31,
June,0.67,0.70,1.51,1.00,1.90,0.05,3.57,3.88,3.88,1.28,0.57,
July,4.28,1.44,4.52,2.56,5.37,1.80,3.52,3.59,1.58,2.27,4.22,
August,1.81,6.10,2.29,3.80,3.21,2.60,2.18,5.67,4.05,2.68,5.44,
September,1.51,1.01,3.81,1.54,2.74,3.29,2.19,4.12,0.88,0.87,2.92,
October,1.60,1.98,1.63,1.83,3.72,1.69,2.84,1.62,2.87,1.91,1.67,
November,1.18,2.49,0.73,4.04,1.12,2.51,3.51,2.97,2.49,2.36,2.75,
December,3.91,1.47,3.10,2.36,2.26,4.54,0.68,4.41,1.62,2.86,2.54,
Total,28.24,23.33,26.78,27.26,32.41,28.14,28.75,33.54,25.99,20.64,30.10,
Calc annual,28.24,23.33,26.78,27.26,32.41,28.14,28.75,33.54,25.99,20.64,30.10,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
