"NEWCASTLE, WELLBURN JESMOND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NZ260660,Long,-1.595216,Lat,54.987919,Elevation,161,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
November,,1.09,3.11,1.64,1.59,3.01,3.61,2.79,3.79,0.94,3.54,2.68,1.37,2.93,0.76,2.27,1.31,1.83,3.56,1.31,3.36,5.1,1.21,2.25,2.77,3.96,3.05,1.55,1.26,0.66,2.8,3.64,1.61,1.2,2.89,1.82,3.36,1.17,1.22,4.36,1.18,2.49,0.73,4.04,1.12,2.51,3.51,2.97,2.49,2.36,2.75,,,,,,,,,,
December,,2.17,4.12,2.15,1.51,0.97,3.47,2.14,0.74,1.59,2,3.83,0.89,1.38,1.34,2.03,4.99,2.09,1.17,3.46,2.02,3.39,2.77,1.92,1.83,0.34,4.88,2.99,0.87,4.3,1.91,3.1,1.3,1.37,3.39,6.4,3.99,2.79,3.43,3,3.91,1.47,3.1,2.36,2.26,4.54,0.68,4.41,1.62,2.86,2.54,,,,,,,,,,
Total,,31.73,31.84,34.32,22.89,25.78,34.38,21.3,25.47,25.02,29.36,29.44,27.14,21.86,25.01,32.35,27.67,24.75,22.75,26.86,40.77,27.71,21.73,34.25,22.63,20.01,28.84,25.26,21.3,28.94,25.03,26.76,30.63,24.05,24.04,25.21,31.26,30.62,25.35,28.59,28.24,23.33,26.78,27.26,32.41,28.14,28.75,33.54,25.99,20.64,30.1,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1880-1889_11_pt4-page-021.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1890-1899_18_pt1-page-089.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_23_pt1-page-099.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_21_pt1-page-174.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_24_pt1-page-148.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_20_pt1-page-171.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
