BRIDGEND WATERWORKS,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4063,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,4.04,4.73,2.77,3.65,2.27,4.26,,5.70,6.77,5.05,,
February,5.15,0.00,3.82,0.90,3.99,1.83,,0.22,2.69,4.82,,
March,0.96,1.85,3.50,2.81,1.07,4.06,,1.23,1.74,3.15,,
April,3.12,2.74,2.64,2.36,6.11,3.65,,0.00,4.05,3.47,,
May,4.09,4.64,1.73,1.60,1.59,0.89,,3.65,0.73,1.68,,
June,4.23,1.97,1.79,1.80,3.26,3.58,,2.34,2.68,0.70,,
July,5.54,5.56,3.31,0.33,0.76,7.69,,4.48,8.73,4.27,,
August,5.02,1.02,1.11,5.26,2.16,1.07,,5.36,2.76,0.40,,
September,2.59,7.01,2.20,3.09,6.23,3.96,,2.12,2.03,1.81,,
October,1.11,9.15,5.71,3.12,6.27,2.26,,6.85,4.06,6.42,,
November,6.72,2.26,1.29,2.15,6.95,5.42,,6.80,10.84,8.99,,
December,2.80,2.77,1.80,11.11,4.37,2.89,,5.15,3.41,4.51,,
Total,45.37,43.70,31.67,38.18,45.03,41.56,,43.90,50.09,45.27,,
Calc annual,45.37,43.70,31.67,38.18,45.03,41.56,0.00,43.90,50.49,45.27,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,NaN,0.00,-0.40,0.00,,
