BOTLEY BROOK HOUSE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,694,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.87,3.95,5.21,1.67,3.00,4.48,4.97,2.50,5.65,1.46,5.15,
February,0.55,0.37,3.45,5.68,0.49,5.12,2.10,4.55,2.25,1.19,1.47,
March,2.20,1.22,2.57,1.67,1.68,0.37,0.76,3.50,3.05,0.16,1.97,
April,3.85,1.14,3.96,3.22,3.50,2.66,3.25,1.81,1.77,1.11,2.82,
May,1.68,1.61,1.02,2.07,4.02,3.90,2.05,1.03,1.48,1.57,2.60,
June,2.35,0.06,1.79,0.36,3.33,0.20,2.75,2.77,2.06,1.68,0.68,
July,5.59,0.50,4.48,0.98,3.95,3.85,1.75,3.26,1.88,1.56,2.35,
August,1.67,2.90,3.03,2.53,2.95,3.64,1.34,4.25,3.50,1.86,4.96,
September,1.66,0.80,1.88,2.05,6.50,3.15,0.54,6.92,1.22,0.25,3.43,
October,3.05,0.65,1.34,6.25,4.49,4.04,2.50,2.18,6.70,5.04,2.39,
November,3.20,2.08,2.38,2.50,2.65,3.23,7.14,3.45,3.05,9.87,6.09,
December,3.16,1.84,4.77,2.87,5.82,3.78,0.39,3.43,2.99,7.85,4.22,
Total,32.83,17.12,35.88,31.85,42.38,38.42,29.54,39.65,35.60,33.60,38.13,
Calc annual,32.83,17.12,35.88,31.85,42.38,38.42,29.54,39.65,35.60,33.60,38.13,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
