"EGHAM COOPERS HILL",,,,,,,,,,,,
Grid ref,SU995722,Long,-0.569821,Lat,51.440066,,,,,,,
Station no,243/4/3,,,,,,,,,,,
,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,,
January,2.87,,,,,,,,,,,
February,4.22,,,,,,,,,,,
March,1.05,,,,,,,,,,,
April,0.98,,,,,,,,,,,
May,1.29,,,,,,,,,,,
June,2.42,,,,,,,,,,,
July,0.69,,,,,,,,,,,
August,2.56,,,,,,,,,,,
September,0.65,,,,,,,,,,,
October,2.09,,,,,,,,,,,
November,1.85,,,,,,,,,,,
December,2.99,,,,,,,,,,,
Total,23.66,,,,,,,,,,,
Calc annual,23.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
