KINGSBRIDGE-BURTON-(SOUTH-HUISH-FARM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX691413,Long,-3.8368,Lat,50.2572,Elevation,68,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,4.53,1.34,2.73,1.05,5.52,5.4,2.72,2.2,4.14,5.95,2.13,6.06,1.63,1.42,2.23,5.69,1.45,4.63,8.88,1.28,3.71,1.57,2,4.17,8.38,7.43,4.85,6.22,2.9,,,,,,,
February,,,,,,0.1,0.53,4.12,1.75,4.11,5.98,1.43,1.77,2.05,6.2,0.73,5.03,1.58,2.29,0.62,6.59,2.27,4.55,1.34,5,7.63,6.98,1.5,2.06,7.01,0.96,0.36,3.36,7.63,,,,,,,
March,,,,,,2.93,3.43,4.31,0.79,0.65,1.76,3.66,2.53,4.4,2.42,5.2,1.79,1.35,4.18,6.72,0.83,3.52,6.28,4.88,8.29,1.38,4.08,4.23,2.24,5.77,3.78,2.16,3.75,2.8,,,,,,,
April,,,,,,2.15,0.25,4.37,1.32,3.39,1.8,4.19,2.04,1.94,1.41,2.4,1.09,5.42,3.14,2,1.74,1.97,0.29,4,1.53,1.45,0.75,1.14,1.62,2.94,4.21,0.65,4.56,4.3,,,,,,,
May,,,,,,1.1,0.05,1.57,3.23,2.42,1.83,1.27,2.22,1.64,3.37,0.51,3.75,3.59,1.97,1.01,2.43,0.8,2.33,3.02,1.7,3.78,2.42,2.52,1.7,0.98,1.78,3.18,1.5,4.3,,,,,,,
June,,,,,,1.47,1.48,3.13,2.2,1.4,1.69,1.31,2.49,1.31,1.11,3.6,1.48,2.34,0.96,3.23,1.58,1.81,5.3,1.25,1.46,2.21,2.26,2.76,1.1,0.99,2.89,0.01,0.5,0.55,,,,,,,
July,,,,,,2.84,1.06,0.72,0.39,0.78,0.68,1.83,1.91,3.17,5.19,0.51,1.52,1.7,2.02,3.46,3.12,1.16,3.05,1.08,3.9,4.44,0.99,2.43,4.44,1.96,5.08,0.53,5.05,1.4,,,,,,,
August,,,,,,3.39,1.27,3.71,2.35,2.15,2.17,1.79,2.65,3.87,3.2,4.56,1.61,1.41,3.38,2.09,3.75,0.9,8.71,1.24,3,1.49,3.99,5.96,1.92,3.54,1.45,2.83,5.75,2.2,,,,,,,
September,,,,,,0.59,5.66,3.35,1.07,1.83,1.48,4.7,2.74,4.45,2.28,2.76,1.2,2.17,3.18,1.63,0.25,2.88,1.81,3.06,3.59,1.42,2.18,2.81,7.73,1.77,2.39,0.91,2.68,4.25,,,,,,,
October,,,,,,4,3.18,1.43,6.97,2.41,2.31,2.16,4.04,7.03,2.85,1.94,4.83,8.25,2.29,7.98,7.75,5.9,5.56,3.14,4.06,5.92,7.48,6.24,2.75,1.23,3.18,1.93,1.5,8.3,,,,,,,
November,,,,,,6.95,1.15,1.61,3.35,3.65,3.66,0.56,4.78,1.83,1.93,5.19,3.93,4.42,1.6,1.55,6.52,5.25,3.43,4.48,4.96,3.05,7.23,2.29,3.31,3.62,2.15,3.78,2.82,2.94,,,,,,,
December,,,,,,7.02,6.93,5.89,3.75,3.71,7.04,7.43,3.11,5.28,4.09,1.59,3.24,7.85,6.3,7.19,8.49,10.35,6.77,2.78,10.77,9.97,6.81,1.3,5.26,6.49,6.34,2,8.1,5.07,,,,,,,
Total,,,,,,37.07,26.33,36.94,28.22,32.02,35.8,33.05,32.48,41.11,40,31.12,35.53,41.71,32.73,39.71,48.74,38.26,52.71,39.15,49.54,46.45,46.74,35.18,38.3,44.68,41.64,23.19,45.79,46.64,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895 Jan 1st Gauge moved .75mile NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912 Aug Gauge inspected and found to be very old but satisfactory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1912 Aug Suggested moving to garden, but observer was unwilling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
