"BURTON, KINGSBRIDGE, DEVON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1076,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,6.80,5.20,4.40,4.74,,
February,,,,,,,3.95,1.29,1.57,3.64,,
March,,,,,,,3.45,5.15,0.97,2.37,,
April,,,,,,,2.58,1.38,3.42,0.93,,
May,,,,,,,2.29,3.82,1.89,4.75,,
June,,,,,,,1.74,0.28,0.60,0.45,,
July,,,,,,,0.75,3.32,0.49,0.52,,
August,,,,,,,3.44,1.15,4.26,0.52,,
September,,,,,,,7.64,1.77,4.67,5.29,,
October,,,,,,,2.91,2.65,3.58,1.70,,
November,,,,,,,2.19,0.75,3.45,2.45,,
December,,,,,,,3.84,0.76,6.42,5.61,,
Total,,,,,,,41.58,27.52,35.72,32.97,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,41.58,27.52,35.72,32.97,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,,
