"DRINKSTONE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2391,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.04,2.00,3.41,1.69,2.48,0.89,2.05,,,,,
February,0.63,0.22,2.07,3.25,1.04,3.03,1.87,,,,,
March,1.13,0.84,2.04,1.30,0.44,1.17,0.31,,,,,
April,4.44,1.54,2.70,1.11,2.22,2.65,3.52,,,,,
May,1.62,0.85,0.95,1.51,4.04,2.32,2.31,,,,,
June,0.91,0.24,0.99,0.52,2.09,0.57,3.03,,,,,
July,2.97,0.34,3.24,1.63,3.22,1.09,1.90,,,,,
August,1.80,1.36,1.83,3.01,2.93,3.61,1.81,,,,,
September,2.52,1.58,3.49,2.10,3.14,2.92,0.96,,,,,
October,0.64,1.60,0.64,3.90,3.96,2.46,2.74,,,,,
November,0.81,1.52,1.62,2.12,4.06,2.25,3.12,,,,,
December,2.38,1.24,1.91,2.71,2.14,1.78,0.67,,,,,
Total,21.89,13.33,24.89,24.85,31.76,24.74,24.29,,,,,
Calc annual,21.89,13.33,24.89,24.85,31.76,24.74,24.29,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,NaN,NaN,NaN,NaN,
