BASSENTHWAITE HIGHAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY185315,Long,-3.265289,Lat,54.671952,Elevation,500,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,3.94,3.25,2.43,3.59,3.84,4.74,5.99,2.1,4.92,4.06,5.53,6.93,3.35,3.57,4.5,3.96,6,5.26,7.96,1.1,6.38,5.05,7.75,6.29,6.72,2.99,4.42,6.44,5.57,6.52,1.96,1.26,4.64,5.02,5.29,3.46,4.99,4.03,7.95,,
February,7.79,5.56,1.88,2.96,5.27,6.83,4.64,1.55,4.55,0.36,4.26,0.37,4.41,5.64,0.9,6.22,5.12,1.93,4.77,0.85,0.33,3.52,0.12,5.15,0.24,6.55,2.97,5.4,1.53,4.98,0.85,4.05,1.82,3.62,2.54,4.58,3.61,0.53,3.22,,
March,3.97,1.16,6.69,4.32,4.5,2.36,1.53,2.29,1.37,2.92,6.47,7.36,2.79,1.16,1.02,2.46,1.96,3.7,3.48,0.48,2.27,0.85,3.39,3.02,2.37,0.95,1.98,1.87,3.14,3.44,5.82,2.31,1.33,1.38,0.73,3.21,2.53,5.19,4.15,,
April,2.98,4.01,0.91,4.62,1.6,3.3,4,2.54,0.9,3.01,2.9,1.22,2.38,3.69,1.55,5.12,2.76,3.11,1.45,1.55,1.22,1.92,3.27,1.63,3.57,3.43,0.65,2.18,0.83,2.08,1.61,1.74,1.39,2.66,2.59,2.48,2.08,6.74,3.43,,
May,2.72,3.76,1.56,3.37,2.82,1.24,3.55,2.06,1.64,1.06,4.86,2.15,2.52,3.75,4.3,4.26,2.78,2.14,1.58,2,1.54,2.04,3.04,2.64,4.4,0.88,1.29,1.46,3.51,0.75,1.65,3.56,1.99,3.65,2.98,6.27,0.86,3.04,0.88,,
June,1.84,6.45,5.46,3.57,2.46,0.95,3.08,2.46,2.3,2.88,1.47,0.38,3.47,2.15,3.01,0.27,4.34,3.32,4.68,1.33,2.82,6.86,1.35,2.68,2.94,3.24,3.19,2.3,6.3,3.65,1.18,0.49,0.9,3.06,5.61,3.81,4.87,3.54,7.49,,
July,4.89,0.99,5.6,0.64,4.98,4.08,5.46,0.96,3.56,1.48,6.84,3.56,5.35,3.45,4.96,1.64,4.17,5.48,6.32,4.59,3.35,6.81,5.33,3.5,2.03,2.16,5.1,3.38,7,5.61,5.25,1.92,3.4,3.91,2.88,3.75,5.24,3.7,3.32,,
August,7.4,2.67,6.04,2.29,3.96,2.35,2.43,7.39,5.18,3.53,2.67,6.18,3.81,7.25,4.55,3.11,4.3,5.23,6.41,5.41,8.51,5.52,2.28,3.01,5.5,3.52,2.17,2.98,4.09,2.95,2.91,5.45,3.31,8.59,3.83,2.84,6.62,0.13,6.09,,
September,0.89,2.44,2.73,2.71,3.32,1.32,2.82,5.38,11.13,3.77,2.42,2.13,3.5,5.84,6.35,4.65,4.78,8,3.4,1.77,2.4,2.12,6.97,1.08,5.35,6.23,4.94,4.57,3.74,2.02,5.43,1.07,4.96,5.63,6.31,4.01,7.36,3.85,7.9,,
October,2.35,3.78,5.84,4.71,1.03,1.14,8.56,7.51,7.18,2.14,2.03,3.26,1.75,9.14,3.53,5.2,3.68,3.99,7.22,7.25,8.36,4.54,5.42,3.49,7.31,8.21,5.39,3.21,11.6,1.56,4,5.67,5.01,8.54,5.41,4.74,0.49,0.8,4.13,,
November,4.39,7.45,6.04,5.65,7.44,1.56,5.73,5.13,3.36,2.58,3.65,1.93,2.1,6.66,4.42,1.95,6.83,5.1,7.79,9.6,4.67,7.82,3.23,1.71,1.81,4.27,5.04,0.65,8.71,7.23,4.43,2.47,1.43,2.58,8.2,0.38,6.8,8.3,4.6,,
December,5.32,8.95,9.19,4.08,6.91,6.42,4.42,2.67,4.97,5.64,2.75,7.06,6.23,3.92,9.37,4.39,1.71,1.25,3.78,6.94,4.24,4.92,6.81,0.63,6.72,2.29,6.71,2.37,4.7,2.12,5.15,2.24,5.48,2.91,4.89,2.86,5.54,2.85,5.72,,
Total,48.48,50.47,54.37,42.51,48.13,36.29,52.21,42.04,51.06,33.43,45.85,42.53,41.66,56.22,48.46,43.23,48.43,48.51,58.84,42.87,46.09,51.97,48.96,34.83,48.96,44.72,43.85,36.81,60.72,42.91,40.24,32.23,35.66,51.55,51.26,42.39,50.99,42.7,58.88,,
