ST-LEONARDS-BRANKSOME-ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ793098,Long,0.54629961,Lat,50.859912,Elevation,230,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,539/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,0.55,,,,,,,1.36,1.53,3.01,1.82,3.42,4.5,1.08,3.9,1.72,1.17,3.32,3.94,3.19,1.99,3.59,1.26,2.66,3.17,2.5,2.31,3.92,0.72,,1.99,1.62,2.33,2.85,1.45,3.96,5.27,,,
February,,2.1,,,,,,,1.38,0.5,3.65,1.37,3.04,1.24,3.12,3.89,4.73,1.23,0.9,2.88,0.43,0.89,2.01,2.78,0.89,3.07,2.99,2.17,1.16,1.25,,1.63,0.32,1.84,0.08,3.47,2.23,5.42,,,
March,,1.7,,,,,,,2.37,3.5,1.33,2.92,3.67,2.62,5.2,0.77,3,1.41,0.86,3.66,1.34,0.96,2.24,2.57,1.76,0.67,0.2,2.69,1.74,0.14,,0.54,1.46,1.96,2.28,0.82,1.11,2.99,,,
April,,1.6,,,,,,,2.5,2.32,3.54,1.75,0.14,3.13,0.93,0.15,1.87,1.57,1.73,2.63,3.37,1.42,2.66,1.96,2.95,2.09,2.89,1.93,2.39,1.02,,3.3,2.7,0.95,2.19,2.91,2.11,2.86,,,
May,,1.1,,,,,,,0.35,1.35,0.83,0.72,1.02,1.36,0.47,3.36,2.19,2.54,0.88,0.3,1.42,1.12,0.47,3.5,3.31,2.39,2.52,0.68,2.57,2.16,,2.11,2.28,1.55,0.55,1.47,0.11,2.07,,,
June,,1.6,,,,,,,2.04,3.06,1.49,2.14,3.38,1.2,1.87,0.76,1.98,3.08,1.28,0.5,1.44,0.16,1.34,0.63,2.58,0.21,2.55,2.38,2.82,1.84,,1.09,1.06,1.24,1.44,2.51,3.45,1.7,,,
July,,2.3,,,,,,,2.87,2.6,2.82,0.35,1.29,2.69,2,3.36,0.82,3.11,2.73,1.95,3.44,0.15,2.09,1.06,3.08,3.85,1.6,4.52,1.42,0.72,,2.45,3.43,0.74,1.2,0.44,4.48,1.02,,,
August,,1.9,,,,,,,3.27,2.2,2.54,2.02,6.42,0.48,1.05,1.69,1.86,6.23,1.29,2.03,1.73,0.85,2.13,3.01,3.81,1.75,1.13,4.21,1.42,1.99,,3.39,0.98,1,1.83,1.29,1.36,1.86,,,
September,,0.9,,,,,,,2.42,4.13,0.32,1.25,0.41,3.66,1.42,2.83,1.29,0.75,5.57,0.6,3.99,0.58,2.49,2.32,1.94,2.56,0.6,4.15,0.33,0.71,,1.42,2.28,3.3,1.19,3.55,2.23,2.9,,,
October,,2.5,,,,,,,1.37,6.72,4.32,5.75,6.22,5.47,2.83,1.49,5.7,3.52,2.37,1.64,1.59,0.52,1.46,5.96,3.56,2.84,4,1.31,6.61,4.07,,0.46,7.52,2.97,2.36,4.48,1.06,3.9,,,
November,,0.3,,,,,,,1.1,0.99,5.44,6.29,2.41,3.64,3.16,3.26,5.5,1.95,2.17,4.31,1.34,1.52,1.55,2.47,3.26,3.04,6.03,3.21,3.56,4.38,,4.04,1.19,1.62,3.5,5.51,4.28,1.45,,,
December,,4,,,,,,,2.18,6.36,3.79,6.19,,4.02,7.65,7.68,5.3,2.83,1.93,3.9,3.87,2.38,2.84,3.25,3.52,4.17,1.17,4.42,2.38,5.77,,0.8,0.46,0.75,6.23,3.94,1.94,3.33,,,
Total,,20.55,,,,,,,23.21,35.26,33.08,32.57,,34.01,30.78,33.14,35.96,29.39,25.03,28.34,27.15,12.54,24.87,30.77,33.32,29.81,28.18,33.98,30.32,24.77,,23.22,25.3,20.25,25.7,31.84,28.32,34.77,,,
