MOORFOOT HILLS (ROSEBERY),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT308570,Long,-3.105452,Lat,55.801308,Elevation,750,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,4,3.45,2.5,1.8,3.4,3.2,2.1,3.2,3.58,6.32,2.69,1.96,2.18,2.81,3.2,2.25,4.91,1.02,3.8,2.26,4,2.86,3.01,1.66,4.31,3.72,4.22,4.96,1.32,2.55,3.57,2.71,2.49,3.77,2.33,2.83,5.16,3.17,1.82,3.45,3.48,0.69,3.61,2.24,2.32,3.75,2.39,1.23,3.8
February,,,2.05,1.45,1.95,3.25,4.25,0.85,3.4,1.7,3.36,0.97,2.15,3.56,0.9,4.82,2.47,1.11,2.46,0.85,1.01,2.37,0.62,2.48,0.19,2.94,3.58,4.58,1.47,2.13,1.27,4.55,1.37,2.1,1.69,3,1.44,1.94,2.08,2.17,4.36,2.79,0.72,0.91,1.64,2.27,2.35,3.03,2.65,0.56,3.11
March,,,2.2,4.75,3.25,1.6,3.75,2.15,0.7,2.5,3.13,2.84,2.05,1.42,0.96,3.31,2.05,2.38,2.58,0.31,2.45,1.38,2.86,0.83,3.99,1.15,2.66,3.51,1.03,3.45,3.2,2.78,2.51,1.93,0.54,1.34,2.34,4.65,1.29,1.29,2.6,3.33,1.65,0.4,2.1,1.58,1.7,2.17,2.11,0.88,1.7
April,,,0.6,2.4,1.7,1.55,3.45,2.6,0.9,4.15,3.15,0.93,2.23,3.22,1.4,4.06,2.46,1.87,1.15,1.54,1.22,2.64,3.08,2.13,4.76,3.01,1.9,1.2,0.49,1.26,2.17,1.36,1.36,1.31,1.48,1.17,0.53,3.71,2.51,2.26,3.44,3.54,1.8,2.85,1.24,0.73,0.76,1.42,2.33,2.07,1.47
May,,,1.7,2.35,2.85,1.55,4.5,1.75,2.6,0.55,3.19,1.92,1.29,3.58,4.15,4.74,3.73,1.6,1.81,1.66,1.31,3.4,3.03,1.48,2.18,0.84,0.85,3.02,3.36,0.89,1.88,2.81,1.53,3.55,2.88,4.37,2.18,3.06,1.43,2.17,2.48,3.22,1.78,2.5,6.05,2.34,1.31,2,2.21,0.58,1.28
June,,,5.45,1.45,2.4,1.35,2.8,2.1,0.65,2,1.16,0.61,1.82,1.63,2.15,0.66,4.4,2.87,4.66,1.99,1.5,4.57,1.26,2.06,2.41,1.87,1.65,0.96,4.51,2.1,0.74,0.97,1.25,2,2.42,1.6,1.39,3.41,4.65,1.22,2.04,2.03,2.5,2.13,2.56,0.68,3.08,2.26,3.31,1.79,1.18
July,,,2.6,0.45,2.65,4.9,5.05,1.7,3.8,0.8,3.81,3.01,4.34,3.67,4.06,1.35,3.74,2.82,2.06,3.56,3.58,3.81,3.98,4.28,1.83,1.12,5.5,5.55,2.84,2.18,8.43,2.81,3.29,2.61,3.01,2.38,4.16,3,1.84,2.4,3.3,2.94,2.03,4.33,2.06,2.67,5.42,4.19,6.92,2.91,2.69
August,,,4.8,1.9,2,3.3,4,5.45,1.8,1.75,6.32,5.28,1.98,4.89,2.95,3.68,2.41,6.24,5.33,4.71,5.14,6.16,0.72,0.87,3.4,1.83,1.37,3.43,1.54,1.46,0.95,3.71,2.5,3.78,2.22,3.78,4.19,0.16,9.45,2.92,2.9,4.77,2.99,1.98,5.34,1.1,8.75,5.33,2.57,0.66,4.29
September,,,3.6,2.4,1,2.45,2.25,2,5.15,3.3,1.36,1.87,2.18,2.15,3.78,5.16,4.23,9.03,1.95,0.38,5.21,1.54,3.63,1.94,1.89,3.73,2.86,1.74,2.04,1.92,3.69,1.12,2.39,1.4,5.7,3.38,3.34,2.07,3.02,1.64,6.46,1.34,2.79,2.76,3.77,2.07,3.1,1.85,2.17,0.51,1.47
October,,,3.3,1.95,1.5,1.6,4.75,3.3,3.8,2.75,1.56,4.24,2.2,3.74,2.87,1.77,3.77,3.86,3.8,3.3,3.33,2.02,6.58,2.98,4.79,6.99,3.01,3.53,5.49,3.46,2.65,2.99,3.95,3.91,2.64,3.92,0.53,1.03,2.11,4.47,2.67,0.65,2.49,1.52,6,2.24,2.12,2.63,1.3,2.82,3.08
November,,,2.05,2.15,3.8,1.45,4.35,2.8,1.75,5.35,2.5,1.29,1.7,4.79,1.52,1,3.19,2.84,3.3,3.56,4.94,3.59,2.03,1.69,3.45,4.71,3.1,0.61,5.14,4.66,4.77,2.85,0.75,1.14,6.9,0.46,4.49,4.23,1.74,4.38,5.23,7.28,3.41,4.23,4.28,1.06,1.08,1.89,0.96,5.53,3.31
December,,,4.25,2.5,4.5,4.95,2.65,2.6,2.25,4.35,2.59,4.42,3.12,2.77,2.81,3.33,0.82,2.55,1.98,4.87,2,1.58,4.8,1.17,3.73,1.91,2.55,3.75,3.28,1.12,3,1.26,2.01,1.68,3.26,2.29,2.17,2.32,3.35,5.63,1.89,2.77,4.07,3.26,4.7,5.72,3.89,3.96,4.65,4.05,3.46
Total,,,36.6,27.2,30.1,29.75,45.2,30.5,28.9,32.4,35.71,33.7,27.75,37.38,29.73,36.69,36.47,39.42,35.99,27.75,35.49,35.32,36.59,24.77,35.63,31.76,33.34,35.6,35.41,29.59,34.07,29.76,26.48,28.12,35.23,31.46,29.09,32.41,38.63,33.72,39.19,38.11,29.71,27.56,43.35,24.7,35.88,34.48,33.57,23.59,30.84
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1951-1960_26_pt1-page-018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duplicate of 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
