"REPTON, THE CROFT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2646,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.10,1.00,3.93,3.73,1.48,2.66,1.47,1.91,1.98,3.70,,
February,2.31,1.34,1.54,0.98,1.34,2.99,4.63,0.96,1.76,2.76,,
March,0.76,1.66,2.83,4.07,2.34,1.20,4.19,1.50,1.25,4.41,,
April,2.46,1.02,0.23,3.13,0.83,0.87,1.58,1.03,1.30,1.66,,
May,2.11,0.58,2.47,1.98,1.71,1.79,2.33,2.72,2.42,0.97,,
June,1.37,3.00,5.46,1.15,1.96,1.86,1.30,2.51,0.72,1.24,,
July,2.44,0.49,3.62,1.06,3.96,7.33,2.28,1.38,2.34,2.14,,
August,3.33,2.01,6.72,2.12,1.65,3.61,2.02,4.55,2.16,2.78,,
September,0.52,1.45,0.81,2.16,1.05,0.90,1.16,1.73,5.21,1.69,,
October,2.28,2.04,2.77,2.69,2.01,1.81,2.94,4.49,1.39,2.32,,
November,5.09,2.19,1.87,2.25,3.56,2.83,2.88,1.37,1.57,1.98,,
December,4.87,3.40,3.72,1.12,5.43,4.97,2.33,1.02,3.58,4.18,,
Total,29.64,20.18,35.97,26.44,27.32,32.82,29.11,25.17,25.68,29.83,,
Calc annual,29.64,20.18,35.97,26.44,27.32,32.82,29.11,25.17,25.68,29.83,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
