"NORTH HILL, BASTREET",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1945/7,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,3.80,7.22,5.62,12.69,2.37,2.61,,
February,,,,,6.50,6.31,1.39,2.83,2.38,10.88,,
March,,,,,2.21,3.44,11.00,2.92,2.44,2.87,,
April,,,,,1.86,2.75,3.75,2.81,2.65,3.81,,
May,,,,,4.58,6.29,3.82,3.23,3.64,3.10,,
June,,,,,5.75,3.92,4.21,3.27,0.93,2.30,,
July,,,,,4.68,2.80,3.44,3.04,2.71,4.81,,
August,,,,3.86,2.86,8.03,1.81,3.51,2.70,9.56,,
September,,,,5.93,3.05,8.25,2.27,3.30,6.09,8.08,,
October,,,,6.45,7.01,4.67,3.09,6.84,10.63,2.68,,
November,,,,12.00,1.43,9.43,5.32,4.15,6.75,11.50,,
December,,,,5.99,8.10,7.46,6.07,9.61,4.65,7.06,,
Total,,,,,51.83,70.57,51.79,58.20,47.94,69.26,,
Calc annual,0.00,0.00,0.00,34.23,51.83,70.57,51.79,58.20,47.94,69.26,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,0.00,0.00,0.00,,
