DALBEATTIE KIRKENNAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NX826580,Long,-3.832438,Lat,54.902881,Elevation,30,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,6.14,4.08,1.95,4.81,2.39,5.35,4.19,4,2.98,5.06,6.93,3.86,3.43,5.53,2.3,6.69,4.67,6.28,8.35,4.77,3.34,6.02,4.67,7.07,4.98,12.21,3.81,7.15,5.14,8.05,,,1.92,,,,,
February,,,,4.91,3.09,2.62,3.61,3.85,3.67,2.07,6.02,5.81,3.95,3.03,5.93,7.75,5.01,1.54,5.94,1.01,3.79,0.5,4.56,6.52,0.54,6.04,6.56,3.83,3.64,2.2,0.41,3.89,0.13,4.25,,5.22,,,,,
March,,,,8.72,3.72,4.52,3.06,4.66,4.67,4.86,3.38,1.36,6.31,5.46,4.71,2.05,1.8,2.6,2.72,5.33,5.44,6.6,3.07,2.15,1.1,1.22,2.78,4.82,5.87,1.24,4.08,1.24,3.3,3.32,,1.06,,,,,
April,,,,1.31,3.65,4.03,0.78,3.19,2.48,3.95,2.69,4.22,0.79,4.67,1.81,3.18,3.05,2.36,0.92,2.5,3.16,1.87,3.3,4.1,3.16,5.18,3.19,2.52,1.75,1.61,2.54,1.85,4.18,1.92,,3.78,,,,,
May,,,,3.34,3.21,3.11,6.85,4.31,3.32,3.19,2.51,4.2,2.06,4.52,2.24,1.59,4.53,4.22,2.35,1.1,6.08,2.93,3.2,2.29,5.32,6.68,2.13,2.61,2.28,4.07,1.64,4.45,4.68,4.72,,0.58,,,,,
June,,,,2.98,1.92,2.77,1.77,7.17,3.17,3.3,1.46,2.96,6.25,3.36,0.89,0.95,2.49,2.34,2.02,2.39,2.02,0.37,1.6,1.51,2.09,0.28,3.73,4.88,6.88,3.13,2.8,6.9,1.48,,,4.14,,,,,
July,,,,4.4,3.68,1.49,2.48,2.63,3.82,4.99,4.98,2.62,4.38,0.93,3.72,5,4.74,2.17,4.49,0.93,4.23,4.46,4.32,3.77,4.32,2.37,3.99,4.24,3.48,5.46,3.92,5.12,4.64,4.75,,2.14,,,,,
August,,,,5.78,6.01,4.3,6.7,6.01,4.79,2.07,9.35,2.91,6.83,2.34,4.61,3.16,5.26,6.1,4.19,3.83,3.79,7.81,4.44,9.63,5.41,5.25,4.13,7.68,6.43,7.27,8.7,3.23,2.55,1.96,,3.26,,,,,
September,,,,4.22,3.99,1.89,1.47,1.43,5.34,2.43,1.01,2.34,2.08,3.32,2.12,1.37,1.96,3.79,7.01,4.13,3.26,2.37,3.49,5.57,6.68,3.22,4.18,8.62,2.72,0.75,4.04,0.77,5.55,,,5.66,,,,,
October,,,,10.46,3.56,3.36,6.91,8.34,2.48,10.85,4.25,4.3,4.94,3.12,1.9,4.62,8.8,8.57,6.92,1.76,2.21,2.62,2.45,7.02,4.56,5.53,3.8,5.34,9.83,9.29,8.02,3.91,7.54,3.12,,7.77,,,,,
November,,,,3.79,3.8,5.09,4.24,4.31,2.7,1.64,5.55,7.28,4.04,5.2,6.19,3.45,5.4,4.46,4.31,2.98,3.14,2.37,2.07,6.06,3.48,2.39,8.07,6.38,8.29,9.23,5.81,10.05,3.92,2.6,,6.56,,,,,
December,,,,4.32,4.06,3.71,4.02,6.26,5.99,8.29,6.32,9.06,7.78,3.17,6.37,9.06,5.91,3.81,7.24,6.79,5.55,5.52,5.62,6.04,8.3,4.46,1.25,2.03,5.34,11.06,4.44,4.86,8.94,2.55,,3.69,,,,,
Total,,,,60.37,44.77,38.84,46.7,54.55,47.78,51.83,51.52,50.04,54.47,46.05,44.35,45.61,54.48,44.26,54.8,37.42,48.95,45.77,42.89,58,50.98,47.29,50.88,57.93,68.72,59.12,53.55,51.41,54.96,,,45.78,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1933 Jan 6.87, Jue 2.63, Sept 1.10 adjusted by near stations therefore removed along with total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
