BLACK-MOUNTAINS-THE-DAM-GRWYNE-FAWR-MAIN-GAUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO233307,Long,-3.1178865,Lat,51.969459,Elevation,1787,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,7.21,7.94,3.65,6.07,3.23,,6.43,8.48,7.36,7.18,7.47,4.37,6.77,6.66,8.32,7.03,9.77,2.48,11.99,5.4,8.43,5.22,8.11,1.8,8.25,9.93,7.36,9.24,2.4,5.03,5.34,8.93,4.66,2.65,4.83,5.01,12.29,2.14,1.61,5.61,4.16,1.4,3.81,5.29,6.55,5.53,5.28,7.51,7.23
February,,3.75,4.59,3.04,7.92,11.41,,1.86,4.78,3.66,2.89,0.38,7.56,16.45,1.26,10.23,3.89,6.54,4.95,1.79,1.32,4.77,0.36,4.75,1.01,6.86,3.27,9.64,2.35,4.49,4.52,7,0.61,3.07,1.43,4.73,4.82,4.46,2.75,2.72,10.23,7.84,1.11,2.14,4.8,3.82,0.71,6.26,8.88,0.4,7.2
March,,3.4,10.47,10.12,8.49,1.34,,,4.51,7.61,7.69,6.48,7.05,2.71,2.55,1.85,1.31,7.39,6.28,0.53,4.31,1.12,4.54,6.1,4.55,1.62,5.32,6.07,0.47,3.1,3.42,4.47,4.2,1.62,0.54,1.75,2.27,5.92,2.42,2.77,3.2,7.42,3.52,3.91,4.33,3.74,2.52,4.89,2.57,5.91,5.18
April,,3,0.48,7.99,1.95,2.22,2.82,4.52,4.32,3.57,10.35,1.41,5.83,5.05,5.78,4.14,4.38,2.47,1.85,1.6,6.45,5.92,6.98,1.35,4.82,8.14,3.09,4.49,0.31,5.15,4.5,2.15,2.69,1.48,2.63,2.18,2.53,4.95,4.07,4.46,4.38,5.41,3.73,3.98,0.99,1.98,2.78,0.35,1.6,6.46,5.48
May,,3.27,2.54,5.5,3.59,7.02,5.36,7.35,3.48,0.82,4.53,2.4,1.49,4.15,7.31,6.47,4.51,2.02,1.55,5.6,2.36,6.61,5.15,2.99,2.94,1.56,2.59,2.69,4.78,1.05,2.8,4.09,6.56,5.53,1.1,4.94,5.68,3.5,4.33,4.97,3.02,5.23,5.88,3.11,4.37,7.15,1.22,3.48,5.89,4.54,2.18
June,,4.66,5.4,1.96,3.55,1.85,3.58,3.2,1.89,2.27,5.15,0.4,2.21,1.02,3.23,0.08,3.29,5.51,4.92,3.71,1.64,6.88,2.03,5.02,2.19,6.41,5.93,1.67,3.18,4.17,0.82,2.42,0.24,4.48,3.11,6.04,6.02,2.83,5.38,1.26,2.57,1.69,4.44,2.5,8.7,7.9,3.72,1.9,5.21,3.84,2.61
July,,1.5,6.29,1.08,6.21,6.45,2.06,3.59,6.1,2.01,8.23,2.48,7.07,3.4,8.7,4.61,4.26,5.98,2.91,3.52,6.11,5.26,3.37,3.42,1.32,1.14,9.69,4.53,5.12,10.35,4.66,4.28,3.43,2.14,3.83,3.31,2.81,2.64,1.93,1.26,5.46,1.78,2.1,5.49,3.84,1.82,5.3,6.18,4.84,4.9,6.4
August,,3.23,12.27,3.64,4.49,4.67,3.4,13.28,3.66,4.31,2.49,5.14,4.91,4.12,6.74,4.84,4.71,10.11,5.14,2.87,6.27,5.59,4.62,1.69,5.44,1.41,0.96,1.81,4.38,2.9,0.59,6.72,6,5.51,5.22,5.21,9.1,0.94,6.6,2.96,7.58,6,9.82,5.39,6.24,0.89,5.33,7.67,5.02,1.75,4.4
September,,3.8,1.98,4.42,2.8,0.83,3.6,3.83,10.82,3.08,5.74,2.89,3.85,4.67,9.99,5.1,2.48,7.83,2.41,1.83,6.88,4.07,5.46,3.04,3.5,6.44,4.12,3.33,2.05,1.27,3.5,1.36,4.84,5.76,5.16,4.47,8.44,3.56,4.48,4.6,6.69,4.37,4.88,4.55,5.63,3.3,7.46,9.41,10.33,0.34,8.39
October,,4.89,6.51,8.36,5.67,7.77,11.74,8.04,3.48,3.43,7.86,2.43,1.18,9.95,6.69,7.22,5.15,5.33,11.31,8.77,6.65,1.49,9.83,9.31,4.72,7.58,3.34,5.8,6.39,7.16,7.81,3.66,4.72,4.59,7.51,6.12,2.44,1.61,4.49,11.45,3.45,2.11,6.83,3.89,8.63,3.64,2.85,3.81,5.86,6.27,16.3
November,,7.64,3.19,7.43,9.13,4.5,,3.4,5.06,3.57,2.98,4.45,2.6,2.51,5.03,3.11,11.99,5.67,8.67,15.12,7.18,14.31,3.95,1.44,4.05,9.7,5.95,3.26,7.42,9.56,11.26,4.82,1.22,4.5,7.43,0.79,10.74,5.2,3.19,8.68,9.29,12.9,5.42,4.25,12.86,6.19,2.13,3.96,2.95,9.1,13.65
December,,14.18,7.84,3.13,12.78,12.97,4.19,2.05,9.49,9.02,7.36,4.8,7.95,3.89,8.22,6.57,0.93,4.18,5.69,17.15,7.36,2.85,3.89,1.4,13.34,6.64,8.58,4.55,6.16,2.96,3.85,3.37,8,3.82,4.31,7.57,5.61,5.11,12.24,5.12,2.64,5.27,5.35,2.75,4.58,7.98,7.37,7.15,5.6,15.51,7.69
Total,,,68.77,64.61,70.23,67.1,,,64.02,51.83,72.63,40.44,59.17,62.29,72.27,60.88,55.22,70.06,65.45,64.97,68.52,64.27,58.61,45.73,55.99,59.3,61.09,57.77,49.97,61.4,50.13,49.37,47.85,51.43,46.93,49.76,65.29,45.73,64.17,52.39,60.12,65.63,57.24,43.36,68.78,53.7,47.94,60.59,64.03,66.53,86.71
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record and is adjacent to the dam. Stated altitude is 1620 for early records but 1787 for later records but there is no evidence of the gauge being moved and 1620 places the gauge downstream from the dam. NGR could be 100m N to match altitude. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
