HAMMERSMITH-CEMETERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ237780,Long,-0.21977637,Lat,51.487429,Elevation,17,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,3.54,2.26,0.41,3.84,1.08,1.22,2.73,2.93,2.24,2.04,2.39,1.26,2.65,1.98,2.33,2.02,3.36,0.89,2.66,1.17,0.93,1.15,1.37,1.08,4.18,3.52,2.6,4.22,2.48,2.75,2.45,,,,,,,,
February,,,1.49,0.81,2.29,3.23,3.34,0.85,0.79,2.23,0.43,0.16,2.16,2.8,0.58,3.29,2.95,2.6,1.56,0.42,0.56,1.58,0.16,2.33,0.25,1.94,1.41,4.21,0.46,0.88,1.2,1.99,1.13,,,,,,,,
March,,,2.53,2.25,3.85,0.75,3.95,1.8,1.04,3.15,1.08,1.11,1.79,2.21,0.7,0.69,0.19,2.63,1.01,0.01,1.56,0.23,1.32,1.85,1.74,0.26,1.18,2.94,0.24,1.23,3.48,3.07,1.52,,,,,,,,
April,,,0.1,2.67,0.65,1.27,1.14,2.18,2.85,2.69,2.79,1.23,2.72,1.34,3.15,1.57,2.83,1.83,1.27,1.14,1.69,3.46,2.21,0.93,1.43,2.87,1.5,2.56,0,1.87,1.54,1.5,0.81,,,,,,,,
May,,,1.13,1.67,1.88,3.47,1.66,2.16,1.62,0.21,2.09,1.04,0.8,2.25,3.18,2.19,2.23,1.2,2.14,1.02,2.5,2.46,3.47,1.9,0.39,1.3,0.6,2.14,1.51,1.45,1.74,1.84,2.74,,,,,,,,
June,,,3.19,0.34,1.48,0.62,2.19,5.81,1.2,1.53,1.8,0.23,1.12,0.33,2.68,0.09,3.58,2.83,2.05,0.75,1.55,1.36,0.64,1.66,0.73,3.06,3.04,1.98,0.45,0.86,1.28,2.2,0.96,,,,,,,,
July,,,1.32,1.48,1.48,3.44,1.15,4.16,5.54,2.67,3.69,0.13,4.06,2.9,3.35,3.67,1.47,4.39,2.12,1.49,2,2.63,1.93,2.37,1.83,0.68,2.36,0.61,0.71,1.83,2.79,4.46,1.66,,,,,,,,
August,,,4.95,1.28,1.44,3.14,4.78,3.7,1.06,2.07,1.56,1.42,1.97,1.65,2.65,2.33,1.35,3.65,2.67,2.15,2.6,4.88,1.95,0.53,1.93,2.31,0.45,1.05,2.41,3.08,0.11,4.91,1.69,,,,,,,,
September,,,2.03,1.5,0.8,1.8,1.28,1.88,5.56,1.26,2.82,2.02,1.73,1.25,3.39,2.32,1.17,4.45,0.85,0.16,2.69,2.74,2.14,2.56,1.45,2.76,3.13,1.48,2.53,1.03,1.36,0.63,1.16,,,,,,,,
October,,,2.01,3.22,1.05,1.88,3.22,3.09,1.25,0.56,1.06,0.81,0.9,5.44,3.66,2.83,2.31,1.28,3.44,2.25,0.93,0.58,5.12,1.45,0.92,2.31,1.37,2.53,2.45,4.93,2.89,0.73,3.26,,,,,,,,
November,,3.26,1.59,2.08,2.87,1.99,4.01,1.2,2.22,1.21,1.25,1.88,1.33,1.42,2.78,1.52,4.98,2.13,1.86,5.16,3.42,1.68,1.19,0.89,1.74,4.1,3.08,1.49,2.89,4.22,7.15,2.53,2.02,,,,,,,,
December,,4.09,2.91,0.83,6.34,5.19,2.3,1.13,2.14,3.33,1.95,1.14,3.21,2.21,3.17,2.77,0.28,3.44,2.51,3.78,1.68,0.54,0.41,0.31,3.87,2.49,1.95,3.97,3.21,0.94,1.3,1.85,2.25,,,,,,,,
Total,,,26.79,20.39,24.54,30.62,30.1,29.18,28,23.84,22.76,13.21,24.18,25.06,31.94,25.25,25.67,32.45,24.84,19.22,23.84,23.31,21.47,17.93,17.65,25.16,24.25,28.48,19.46,26.54,27.32,28.46,21.65,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is opposite the Lodge near the west entrance of the cemetery on the basis that this entrance is the best fit to relationships to church and station as well as altitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The named observer is also the named observer for the Hammersmith Cemetery in Mortlake, Surey (about 3 miles away) and there are 5 duplicated results over 16 years, probably coincidental, however, 3 of the dupilcates are in the last 2 years of observations!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
