EARBY SEWAGE DISPOSAL WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD909472,Long,-2.140046,Lat,53.920858,Elevation,426,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,1.47,4.24,4.27,3.15,6.08,4.38,2.39,3.08,5.79,4.88,8.19,3.8,3.55,3.17,4.43,5.22,4.11,10.39,1.68,7.05,3.25,5.25,3.01,4.27,1.44,3.94,3.73,6.17,6.01,1.64,1.24,3.36,6.06,6.33,4.38,5.19,3.85,8.38,2.43,2.83,4.8,5.34,1.09,3.34,2.32,5.35,5.05,4.19,3.7,5.07
February,,5.08,2.05,1.9,3.66,4.93,5.33,0.93,6.25,1.46,3.68,0.37,5.29,4.92,0.72,5.94,3.9,1.62,6.69,0.46,0.6,5.07,0.12,4.01,0.3,6.41,1.81,6.06,1.88,4.19,1.98,3.58,1.1,2.79,1.51,5.72,5.61,1.13,3.28,3.38,8.18,4.19,0.93,2.04,2.71,1.67,1.16,3.23,6.3,0.35,2.76
March,,1.91,4.53,6.06,4.68,1.04,3.32,2.63,1.4,5.35,3.71,3.67,3.15,2.14,1.26,1.17,1.83,3.47,2.85,0.81,2.9,0.44,2.96,2.35,2.72,1.35,1.79,2.1,1.01,2.02,2.48,3.47,3.5,1.45,0.51,1.8,1.25,5.48,2.42,1.19,1.95,4.69,2.48,1.79,2.69,1.78,1.7,3.39,1.32,1.74,1.32
April,,2.23,0.88,4.32,0.92,1.86,2.73,1.86,0.99,2.06,5.55,1.44,2.82,3.38,1.69,3.2,1.88,3,0.97,0.88,2.5,2.58,3.28,1.28,2.19,2.79,1.2,2.73,0.64,1.69,2.85,1.78,1.54,2.45,3.43,3.45,1.1,4.43,2.11,4.7,3.04,2.74,2.79,3.42,0.73,1.78,3.11,0.39,1.16,2.36,2.36
May,,3.06,2.24,2.79,2.05,1.79,2.57,1.78,1.41,1.77,5.59,1.95,1.35,3.52,6.71,4.51,3.33,1.49,0.83,2.87,1.61,2.32,4.11,1.67,3.32,1.18,0.9,2.06,4.05,0.72,1.43,2.06,2.41,2.9,2.76,4.57,1.31,2.76,1.53,2.52,2.12,2.13,1.62,1.78,2.79,3.26,1.72,1.27,5.46,0.92,1.41
June,2.75,4.17,6.54,2.59,1.9,1.06,2.45,2.64,1.59,1.38,2.02,0.62,2.35,1.22,2.92,0.03,2.45,3.63,5.56,1.23,2.19,5.87,1.13,2.35,2.82,3.49,2.96,1.92,3.99,4.21,0.73,0.4,0.93,3.75,2.52,3.98,2.74,2.62,4.6,0.43,2.72,1.54,2.4,2.03,2.5,2.4,2.93,1.9,4.59,2.59,1.15
July,3.87,0.53,5.1,1.12,3.41,3.93,2.3,2.12,4.38,2.01,7.64,2.69,5.26,4.01,4.29,1.33,2.6,4.33,1.89,3.14,6.56,3.67,5.92,2.89,2.18,1.19,3.21,2.08,4.54,6.19,4.23,1.92,3.67,3.46,3,2.53,3.83,3.36,1.57,2.54,3.42,2.63,1.54,4.92,4.04,1.11,4.1,4.94,3.25,2.62,6.4
August,5.26,2.69,6.3,1.81,2.45,3.52,2.89,6.27,3.31,2.92,3.02,5.62,5.61,5.48,5.01,4.46,3.85,7.03,5.83,4.46,4.58,4.36,1.27,0.81,3.09,1.28,2.25,1.75,5.96,2.46,1.53,4.37,4.8,4.85,2.34,3.29,9.03,0.19,5.07,3.67,6.8,4.24,5.33,5.14,6.48,1.15,8.91,4.98,4,0.67,3.57
September,0.37,3.98,1.86,1.56,2.49,1.21,1.73,2.55,11.5,2.06,2.09,2.12,4.05,4.47,4.91,2.63,2.79,5.56,0.96,1.75,2.79,2.5,5.05,2.14,3.72,7.85,4.06,1.22,1.23,1.06,4.38,0.61,2.4,3.83,5.45,2.67,6.79,3.32,3.5,1.18,6.75,3.49,3.45,3.01,5.67,2.88,3.72,4.76,4.42,0.24,2.41
October,3.8,3.95,4.42,2.17,2.12,1.58,9.33,6.87,3.89,2.25,2.14,3.06,0.7,6.66,4.36,4.9,5.22,4.89,4.93,4.71,5.2,2.31,6.35,3.53,4,9.34,3.6,1.86,10.64,2.77,3.95,6.37,5.43,2.97,4.31,6.84,1.01,0.86,2.71,5.27,3.63,1.58,3.54,1.74,8.5,2.22,3.02,5.64,3.58,5,3.17
