"BALERNO (COCKBURN HILL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4533,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.43,6.34,2.91,3.05,,,,,,,,
February,4.09,0.89,2.69,3.93,,,,,,,,
March,3.66,3.43,2.25,1.72,,,,,,,,
April,3.25,0.87,2.25,3.14,,,,,,,,
May,3.22,1.86,2.03,2.24,,,,,,,,
June,1.52,0.43,2.08,1.39,,,,,,,,
July,3.25,2.12,4.31,3.45,,,,,,,,
August,8.89,5.07,2.12,5.12,,,,,,,,
September,1.63,2.39,1.71,2.83,,,,,,,,
October,0.95,4.09,2.11,3.31,,,,,,,,
November,3.06,1.32,1.98,2.84,,,,,,,,
December,3.93,5.61,3.82,2.80,,,,,,,,
Total,41.88,34.42,30.26,35.82,,,,,,,,
Calc annual,41.88,34.42,30.26,35.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
