STANTON LACY VICARAGE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2270,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.39,3.66,2.22,3.96,3.29,4.48,1.68,6.11,
February,,,,6.82,0.42,3.47,2.47,2.83,2.26,0.76,0.86,
March,,,,1.66,1.09,0.86,0.41,2.81,2.39,0.14,2.69,
April,,,,2.35,3.04,2.49,2.10,1.98,1.42,0.79,3.07,
May,,,,1.38,7.32,3.47,2.77,1.18,1.17,2.55,3.03,
June,,,,0.26,2.51,0.11,2.03,3.86,3.39,2.57,1.36,
July,,,,2.77,4.53,2.67,2.04,3.03,1.24,1.81,3.57,
August,,,,2.61,3.05,2.90,2.67,4.51,3.06,1.15,3.34,
September,,,,1.73,3.27,3.40,1.28,3.58,1.77,1.10,3.42,
October,,,,4.62,4.45,3.86,2.99,2.48,5.24,4.56,2.71,
November,,,,1.87,2.43,2.01,6.90,4.06,3.81,6.68,3.09,
December,,,,2.12,4.68,2.84,0.74,2.60,2.18,6.55,3.94,
Total,,,,29.58,40.45,30.30,30.36,36.21,32.41,30.34,37.19,
Calc annual,0.00,0.00,0.00,29.58,40.45,30.30,30.36,36.21,32.41,30.34,37.19,
Difference,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
