"LOCH CAOLISPORT (ORMSARY)",,,,,,,,,,,,
Grid ref,NR739718,Long,-5.617002,Lat,55.886107,,,,,,,
Station no,5413/3,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,,,
February,,,,,,,3.42,,,,,
March,,,,,,,5.46,,,,,
April,,,,,,,2.10,,,,,
May,,,,,,,2.12,,,,,
June,,,,,,,3.14,,,,,
July,,,,,,,4.32,,,,,
August,,,,,,,4.09,,,,,
September,,,,,,,3.44,,,,,
October,,,,,,,5.39,,,,,
November,,,,,,,2.24,,,,,
December,,,,,,,5.64,,,,,
Total,,,60.37,-999.00,46.33,48.68,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,41.36,0.00,0.00,0.00,,
Difference,NaN,NaN,60.37,-999.00,46.33,48.68,NaN,NaN,NaN,NaN,,
