"BROMSGROVE TARDEBIGGE RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2406,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.38,0.84,4.26,4.30,0.87,3.25,1.01,2.11,2.38,3.89,,
February,2.58,1.50,1.69,0.94,1.67,3.93,4.66,0.98,1.57,3.20,,
March,0.76,2.16,4.11,4.20,2.51,0.87,3.41,2.35,1.44,4.27,,
April,1.96,0.96,0.04,3.33,1.09,1.07,1.32,1.19,2.82,2.07,,
May,1.56,0.81,3.28,2.38,1.55,2.39,2.83,4.54,2.04,1.11,,
June,1.75,1.94,5.57,1.24,2.90,2.50,1.59,3.34,1.19,1.39,,
July,2.77,0.32,2.70,1.52,4.31,6.82,2.19,2.06,2.20,2.90,,
August,5.23,1.68,7.87,1.39,2.19,2.09,3.30,6.32,1.46,2.45,,
September,0.79,1.68,0.70,2.44,1.04,1.06,1.38,1.80,4.97,1.91,,
October,2.29,2.50,2.79,4.32,2.05,3.11,3.59,3.02,1.62,2.94,,
November,3.96,2.79,1.92,2.80,3.00,2.55,2.79,1.36,1.96,1.42,,
December,4.97,5.17,4.01,1.01,6.60,4.53,2.52,1.42,2.48,3.51,,
Total,31.00,22.35,38.94,29.87,29.78,34.17,30.59,30.49,26.13,31.06,,
Calc annual,31.00,22.35,38.94,29.87,29.78,34.17,30.59,30.49,26.13,31.06,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
