"LOCH ASHIE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5706/5,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.68,1.25,1.41,1.11,,1.86,,,,,,
February,0.33,1.40,1.32,2.34,,0.39,,,,,,
March,1.64,1.36,0.98,0.41,,4.77,,,,,,
April,1.08,0.32,0.70,1.33,,3.03,,,,,,
May,0.87,2.76,1.93,0.49,,1.69,,,,,,
June,1.70,0.91,2.15,2.57,,,,,,,,
July,2.74,7.20,2.07,2.28,,,,,,,,
August,3.95,2.72,3.20,2.89,,,,,,,,
September,1.62,1.83,2.61,2.50,,,,,,,,
October,2.55,0.93,6.14,3.15,,,,,,,,
November,1.87,1.02,1.35,3.00,,,,,,,,
December,0.72,2.13,1.10,2.54,,,,,,,,
Total,21.75,23.83,24.96,24.61,,,,,,,,
Calc annual,21.75,23.83,24.96,24.61,0.00,11.74,0.00,0.00,0.00,0.00,,
Difference,-0.00,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
