GRANGEMOUTH ( PUBLIC PARK ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS930816,Long,-3.717933,Lat,56.015338,Elevation,15,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,1.99,2.06,,2.26,0.56,5.58,2.63,4.22,5.19,3.93,5.22,2.52,1.8,0.86,3.71,2.87,0.33,6.61,6.88,3.79,2.19,0.64,1.33,7.72,0.32,4.2,3.73,2.94,2.31,2.66,4.14,1.79,4.9,4.71,1.45,0.57,1.61,1.53,4.5,4.06
December,,5.23,3.4,,5.58,2.82,0.85,1.52,3.73,6.18,2.6,2.28,6.43,0.44,3.33,1.43,3.79,1.97,2.19,1.43,3.09,2.09,2.95,1.4,3.6,3.07,3.14,1.33,3.88,5.01,1.51,4.22,2.72,3.85,3.94,5.09,3.53,4.63,7.5,4.31,2.99
Total,,36.11,28.14,,32.75,32.27,38.85,37.96,45.22,31.71,33.41,34.01,31.72,21.61,31.23,32.32,31.14,30.29,41.29,33.38,31.46,29.78,30.21,35.58,35.39,35.83,32.5,32.48,46.21,,34.27,33.8,25.04,26.21,43.82,24.22,29.7,36.03,41.01,23.39,30.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923 G move 100yds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949 amj Est Deleted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958 NP High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1959 NP Omissions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,15640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,896884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
