HAYFIELD-UPPER-HOUSE-NO-2-GAUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK064878,Long,-1.9052393,Lat,53.387005,Elevation,1170,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2643/7/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,2.58,3.23,2.3,5.36,1.34,2.5,1.62,3.19,1.46,4.4,3.54,2.94,6.2,3.14,2.94,2.5,4.72,4.85,6.39,4.29,5.58,3.49,3.73,4.89,4.07,8.26,2.74,5.88,8.16,4.78,2.59,3.45,3.3,,,,,
February,,,,2.57,4.37,1.92,2.95,1.68,3.62,2.66,3.78,3.35,1.56,1.13,2.63,5.5,4.92,1.04,4.07,1.58,4.36,0.85,4.91,7.27,1.42,6.85,3.77,2.26,4.8,1.46,1.13,5.37,0.51,4.66,0.32,6.38,,,,,
March,,,,4.48,2.07,3.75,2.66,2.88,4.08,3.56,0.8,2.2,4.42,4.87,4.81,1.82,2.64,2.84,2.05,6.28,2.72,2.81,2.53,2.28,1.2,2.52,2.36,5.91,3.13,1.01,3.58,0.31,2.69,3.22,3.81,1.8,,,,,
April,,,,2.44,2.06,2.84,2.02,2.75,3.18,2.67,4.82,2.89,1.05,3.82,1.48,1.74,3.47,1.82,2.34,2.38,6.1,1.94,3.61,3.49,2.51,2.54,2.5,5.23,1.82,1.71,4.24,6.44,4.86,1.74,2.72,,,,,,
May,,,,2.78,2.85,1.07,4.8,4.24,3.98,2.78,2.99,1.54,3.3,3.15,3.01,1.8,2.91,2.06,4.09,1.91,6.19,2,1.2,4.18,5.33,4.32,4.25,1.54,1.42,2.98,2.37,2.84,5.19,1.94,2.38,,,,,,
June,,,,1.41,1.02,2.69,1.99,6.07,1.95,3.53,3.54,3.63,5.14,2.22,3.53,2.14,4.43,2.62,2.3,2.72,3.43,0.29,2.72,1.65,2.48,0.34,3.2,6.27,5.66,1.59,3.23,5.99,0.98,3.96,2.21,,,,,,
July,,,,3.54,1.93,2.56,2.35,3.17,4.24,5.68,5.51,0.47,5.98,1.93,5.04,5.76,2.86,1.76,5.21,3.28,6.34,1.29,5.5,5.22,4.54,2.7,3.53,2.56,1.9,3.74,7.17,5.48,5.11,2.69,3.8,,,,,,
August,,,4.04,4.56,4.98,5.12,4.11,4.8,3.2,3.34,6.06,2.47,8.81,2.57,4.44,4.86,3.15,6.22,4.68,5.04,2.58,5.3,6.18,4.77,7.28,3.7,5.24,5.55,5.88,4.17,6.29,7.87,1.98,2.38,3.31,,,,,,
September,,,1.64,4.98,1.65,2.77,1.77,0.73,3.55,3.4,0.57,3.01,3.32,1.92,3.07,1.08,2.93,1.93,11.46,2.62,3.25,2.11,4.71,4.84,5.19,5.03,4.01,7.9,0.76,2.09,4.97,5.1,3.65,1.12,3.4,,,,,,
October,,,5.18,8.3,1.46,3.92,6.03,6.65,1.57,5.25,2.7,3.05,3.79,3.51,3.27,2.57,5.19,5.84,3.62,3.92,2.5,2.27,1.56,4.41,6.11,4.69,4.6,3.54,6.02,5.45,6.72,1.92,8.93,5.39,5.97,,,,,,
November,,,2.66,4.01,3.15,5.09,4.44,3.42,3.08,1.55,5.64,4.39,2.47,3.61,5.07,3.19,3.55,4.6,2.71,3.68,1.52,2.31,3.59,6.23,2.8,5.57,5.7,5.72,6.58,8.41,4.88,6.38,4.43,3.28,2.71,,,,,,
December,,,2.99,2.1,2.39,0.74,3.64,3.01,3.26,7.25,7.24,7.07,4.67,2.43,6.07,7.38,3.88,2.12,8.43,7.88,3.32,6.33,4.96,5.07,4.21,3.94,3.83,2.09,3.64,8.26,4.44,2.08,1.72,0.64,5.29,,,,,,
Total,,,,43.75,31.16,34.77,42.12,40.74,38.21,43.29,46.84,35.53,48.91,34.7,45.36,44.04,43.07,35.79,53.46,46.01,47.16,33.89,45.76,54.99,46.56,45.93,47.88,52.64,49.87,43.61,54.9,57.94,44.83,33.61,39.37,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is near Upper House at the stated altitude. Upper House is 200m W. 1930s record number the gauges and based on the altitudes No 2 in the longer record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Substantial duplication between the two gauges in 1932 and 1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
