"HAYFIELD, UPPER HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2643/7/8,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.85,6.39,4.29,5.58,3.49,3.73,4.89,4.07,8.26,2.74,5.88,
February,4.36,0.85,4.91,7.27,1.42,6.85,3.77,2.26,4.80,1.46,1.13,
March,2.72,2.81,2.53,2.28,1.20,2.52,2.36,5.91,3.13,1.01,3.58,
April,6.10,1.94,3.61,3.49,2.51,2.54,2.50,5.23,1.82,1.71,4.24,
May,6.19,2.00,1.20,4.18,5.33,4.32,4.25,1.54,1.42,2.98,2.37,
June,3.43,0.29,2.72,1.65,2.48,0.34,3.20,6.27,5.66,1.59,3.23,
July,6.34,1.29,5.50,5.22,4.54,2.70,3.53,2.56,1.90,3.74,7.17,
August,2.58,5.30,6.18,4.77,7.28,3.70,5.24,5.55,5.88,4.17,6.29,
September,3.25,2.11,4.71,4.84,5.19,5.03,4.01,7.90,0.76,2.09,4.97,
October,2.50,2.27,1.56,4.41,6.11,4.69,4.60,3.54,6.02,5.45,6.72,
November,1.52,2.31,3.59,6.23,2.80,5.57,5.70,5.72,6.58,8.41,4.88,
December,3.32,6.33,4.96,5.07,4.21,3.94,3.83,2.09,3.64,8.26,4.44,
Total,47.16,33.89,45.76,54.99,46.56,45.93,47.88,52.64,49.87,43.61,54.90,
Calc annual,47.16,33.89,45.76,54.99,46.56,45.93,47.88,52.64,49.87,43.61,54.90,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
