BAMPTON (STANEGARTH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY497177,Long,-2.779182,Lat,54.552033,Elevation,913,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,7.79,10.31,8.34,17.12,1.6,11.48,4.5,11.15,9.03,10.37,2.93,9.99,8.49,10.84,10.48,2.04,1.42,6.7,10.96,7.5,6,8.64,9.42,14.2,3.41,5.33,6.12,6.3,2.14,5.8,5.6,4.51,11.27,7.49,5.59,9.11
February,,,,,,8.26,6.3,3.23,5.92,1.03,0.58,4.76,0.25,5.42,0.42,10.12,3.72,8.23,3.06,8.11,2.1,8.19,2.23,5.33,2.63,7.5,4.89,2.2,6.16,6.47,7.3,7.76,0.73,1.57,5.97,2.08,0.88,6.42,7.79,0.89,9.45
March,,,,,,2.35,2.92,5.77,8.03,0.47,3.64,0.95,4.1,5.87,4.54,2.13,3.59,2.25,4.3,6.16,6.7,3.78,3.77,2.95,1.01,5.34,3.61,7.5,6.51,1.53,4.93,5.85,3.9,0.94,5.61,1.64,2.54,5.07,1.21,4.43,1.79
April,,,,,,6.25,4.38,4.08,1.79,1.75,2.11,2.95,6.57,2.23,4.44,5.6,1.25,3.14,0.51,1.8,2.64,1.56,5.3,4.84,3.42,3.1,1.74,10.47,3.77,6.43,4.81,6.26,4.81,4.88,0.8,1.36,1.4,1.08,1.82,6.21,5.04
May,,,,,,7.28,2.57,2.8,1.45,4.32,3.04,3.84,4.07,3.44,5.2,0.73,2.09,3.15,4.81,1.06,1.65,3.56,6.05,6.37,1.97,4.33,1.8,3.48,2.44,3.67,2.6,2.03,3.16,3.53,5.56,6.04,2.89,2.7,6.01,1.79,3.95
June,,,,,,0.34,4.04,3.89,8.84,1.88,3.41,5.45,3.77,2.19,2.86,5.63,3.91,1.59,7.39,4.55,0.84,0.15,0.98,5.38,4.08,4.48,4.05,4.28,8.76,0.8,1.7,1.6,3.37,2.88,4.29,3.38,3.15,1.22,5.65,5.1,3.2
July,,,,,,1.62,4.53,5.2,3.7,6.17,4.53,5.54,6.83,4.16,1.69,1.97,6.67,2.39,8.66,8.2,5.45,1.12,3.33,3,3.05,3.84,4.51,3.77,3.16,2.86,4.99,3.61,1.91,5.76,3.87,2.27,4.98,3.4,4.89,4.05,4.63
August,,,,,,4.96,5.15,8.61,8.5,5.34,11.09,5.34,1.31,2.86,5.39,2.74,1.88,2.88,3.24,3.08,1.76,8.05,6.6,8.29,3.65,1.98,6.99,0.15,7.72,3.27,8.93,6.36,4.68,5.52,6.32,2.7,8.9,6.95,4.08,0.93,3.83
September,,,,,,5.06,5.03,7.96,2.96,2.26,4.89,2.57,5.44,2.36,10.52,10.14,6.06,4.01,2.83,2.2,6.55,1.42,7.04,7.1,7.4,6.55,10.01,5.61,6.52,1.35,11.5,9.92,6.25,7.34,10.87,3,5.43,6.65,7.33,1.06,3.48
October,,,,,,8.36,5.62,9.53,13.54,7.76,11.06,4.71,9.78,6.06,10.03,10.3,6.53,4.39,14.27,3.87,9.78,6.57,6.13,8.83,7.24,8.17,1.38,1.11,5.05,8.1,6.73,0.92,9.02,3.22,14.27,4.3,4.54,6.95,6.38,8.39,4.86
November,,,,,,1.66,13.03,4.73,11.99,13.49,7.66,11.2,6.06,2.16,1.28,6.85,7.33,1.47,11.67,10.4,8.87,5.26,1.8,4.42,10.91,0.4,10.18,9.31,5,11.48,6.59,11.75,3.33,10.65,15.14,3.54,2.8,2.33,0.83,10.3,15.57
December,,,,,,7.77,1.43,1.64,5.52,12.8,7.71,4.44,10.52,0.54,12.3,3.38,12.19,4.55,6.01,3.4,5.43,4.56,9.56,3.89,6.89,4.76,8.64,3.41,9.94,12.2,3.18,11.83,5.5,4.57,8.02,8.48,9.83,7.91,5.7,12.55,7.6
Total,,,,,,61.7,65.31,65.78,89.36,58.87,71.2,56.25,69.85,46.32,69.04,62.52,65.21,46.54,77.59,63.31,53.81,45.64,59.49,71.36,59.75,56.45,66.44,60.71,79.23,61.57,68.59,74.01,52.96,53,86.52,44.39,51.85,61.95,59.18,61.29,72.51
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949 total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
