STOBSHIEL FILTERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT498638,Long,-2.803662,Lat,55.864751,Elevation,650,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,2.23,4.23,0.84,2.33,1.88,2.34,,,,,,,,,,,,,,,,,,,,2.28,0.63,2.24,1.8,1.48,3.07,1.56,1.36,2.76
February,,,,,,,,0.85,2.01,0.68,1.42,1.31,0.74,,,,,,,,,,,,,,,,,,,,0.47,0.67,1.71,1.92,2.61,2.27,1.95,0.38,2.8
March,,,,,,,,2.78,2.79,0.22,2.01,1.3,2.08,,,,,,,,,,,,,,,,,,,,1.1,0.25,1.45,1.38,0.99,1.63,1.35,0.57,1.23
April,,,,,,,,1.2,0.85,1.35,1.3,2.25,1.37,,,,,,,,,,,,,,,,,,,,1.26,3.02,0.73,0.64,0.4,0.85,1.72,1.87,0.95
May,,,,,,,,1.59,1.02,1.68,0.84,1.39,2.23,,,,,,,,,,,,,,,,,,,,1.44,2,5.21,1.44,0.4,0.94,1.63,0.44,0.79
June,,,,,,,,2.99,3.45,2.1,1.1,3.55,0.66,,,,,,,,,,,,,,,,,,,,1.71,2.1,1.85,0.6,2.11,0.88,1.85,1.97,0.85
July,,,,,,,,3.35,1.68,1.09,2.73,2.54,2.44,,,,,,,,,,,,,,,,,,,,1.67,3.26,2.32,1.67,3.61,4.16,4.32,1.5,2.45
August,,,,,,,,6.01,5.56,4.24,5.45,5.79,0.59,,,,,,,,,,,,,,,,,,,5.63,2.31,1.94,3.53,0.76,6.92,6.26,2.56,0.39,3.81
September,,,,,,,,7.68,2.33,0.2,3.04,1.31,2.12,,,,,,,,,,,,,,,,,,,0.6,2.91,2.7,2.52,1.26,2.82,1.29,1.29,0.59,1.33
October,,,,,,,,3.42,2.83,2.31,2.29,1.02,5.02,,,,,,,,,,,,,,,,,,,0.65,2.37,1.65,4.03,1.85,1.06,1.37,1.03,1.88,4.53
November,,,,,,,,2.78,2.49,2.5,3.64,2.35,0.82,,,,,,,,,,,,,,,,,,,3.37,2.92,2.29,2.62,1.09,0.65,1.24,0.69,4.85,3.51
December,,,,,,,,3.37,2.09,4.91,1.99,0.84,2.58,,,,,,,,,,,,,,,,,,,1.6,2.82,2.17,2.4,4.19,2.8,2.59,3.44,4.02,2.34
Total,,,,,,,,38.25,31.33,22.12,28.14,25.53,22.99,,,,,,,,,,,,,,,,,,,,23.26,22.68,30.61,18.6,25.85,26.55,23.39,19.82,27.35
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15840,STOBSHIEL FILTERS ,1951-2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
