"STOBSHIEL FILTERS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5103,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,2.23,4.23,0.84,2.33,
February,,,,,,,,0.85,2.01,0.68,1.42,
March,,,,,,,,2.78,2.79,0.22,2.01,
April,,,,,,,,1.20,0.85,1.35,1.30,
May,,,,,,,,1.59,1.02,1.68,0.84,
June,,,,,,,,2.99,3.45,2.10,1.10,
July,,,,,,,,3.35,1.68,1.09,2.73,
August,,,,,,,,6.01,5.56,4.24,5.45,
September,,,,,,,,7.68,2.33,0.20,3.04,
October,,,,,,,,3.42,2.83,2.31,2.29,
November,,,,,,,,2.78,2.49,2.50,3.64,
December,,,,,,,,3.37,2.09,4.91,1.99,
Total,,,,,,,,38.25,31.33,22.12,28.14,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.25,31.33,22.12,28.14,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,
