KINGSTON ON THAMES,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8379,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,,,,,,,
February,2.63,,,,,,,,,,,
March,1.37,,,,,,,,,,,
April,0.12,,,,,,,,,,,
May,,,,,,,,,,,,
June,0.83,,,,,,,,,,,
July,1.27,,,,,,,,,,,
August,1.51,,,,,,,,,,,
September,1.09,,,,,,,,,,,
October,1.15,,,,,,,,,,,
November,1.40,,,,,,,,,,,
December,2.40,,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,13.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
