"BRIGHTON W.W. RACE HILL RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,486,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.52,3.36,4.35,1.80,2.75,4.40,4.19,2.39,6.01,1.58,3.47,
February,0.77,0.62,3.03,5.05,0.66,3.91,3.61,3.62,1.65,1.86,1.39,
March,2.51,1.66,1.81,2.97,1.94,0.60,0.55,4.12,2.81,0.10,1.67,
April,3.32,1.08,3.41,3.80,3.01,3.93,3.80,2.25,3.04,0.68,2.11,
May,1.32,1.75,1.07,3.47,3.75,4.61,3.39,0.95,1.50,2.34,2.36,
June,2.23,0.02,1.65,0.65,2.57,0.10,4.11,4.60,3.46,3.04,0.78,
July,4.75,0.61,3.09,4.80,4.08,5.39,2.34,1.75,2.53,1.64,2.70,
August,1.39,2.24,3.43,3.04,3.40,2.70,3.82,5.45,2.14,2.79,4.70,
September,2.67,0.80,2.15,3.08,3.38,3.38,0.96,6.30,0.75,0.93,3.28,
October,2.42,1.21,1.13,7.75,5.75,5.05,2.96,2.65,8.59,4.28,3.23,
November,2.49,2.26,1.82,2.20,4.01,3.83,7.46,3.82,4.34,9.60,6.80,
December,3.74,2.53,3.62,3.90,5.03,5.20,0.54,4.56,4.22,7.00,3.34,
Total,32.13,18.14,30.56,42.51,40.33,43.10,37.73,42.46,41.04,35.84,35.83,
Calc annual,32.13,18.14,30.56,42.51,40.33,43.10,37.73,42.46,41.04,35.84,35.83,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,
