FORT WILLIAM (ALLT'A MHUILINN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NN148746,Long,-5.036607,Lat,56.825877,Elevation,1000,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,21.15,3.4,22.28,8.82,16.53,10,13.85,6.94,4.73,17.93,15.62,7.32,1.36,0.58,6.99,8.42,9.74,3.87,11.87,7,7.4,,8.83,7.5,5.27,6.23,6.97,,,,,,
February,,,,,,,,6.25,11.84,2.32,0.77,9.76,0.06,5,2.66,11.46,3.86,7.33,10.12,15.23,2.93,5.17,3.43,10.03,3.71,12.05,8.63,,7.57,11.5,8.28,3.9,3.53,7.03,5.42,,,,,,
March,,,,,,,,5.16,8.36,1.9,4.38,1.11,3.92,4.65,5.37,4.92,3.38,2.23,15.58,7.29,6.41,2.24,2.66,6.8,2.84,8.89,5.54,,8.74,4.16,5.61,4.08,5.28,3.18,3.23,,,,,,
April,,,,,,,,11.26,4.95,3.66,2.13,3.19,5.88,7.3,5.76,3.81,2.32,2.55,2.38,3.43,3.87,3.88,2.52,10.23,4.53,2.48,3.97,12.08,6.4,9.97,8.41,7.02,4.83,6.58,2.62,,,,,,
May,,,,,,,,3.42,1.08,6.08,3.3,5.56,2.99,2.36,5.88,1.12,2.25,3.59,5.06,2.45,2.86,1.59,3.66,4.85,6.47,6.42,1.84,4.7,2.08,4.74,2.5,0.67,3.77,5.43,2.76,,,,,,
June,,,,,,,,5.87,6.22,5.02,5.89,5.49,0.88,3.06,2.96,6.03,2.35,4.44,8.55,3.06,1.96,1.87,2.53,6.23,4.43,7.54,7.83,6.43,6.7,2.61,6.24,4.88,5.18,1.2,3.54,,,,,,
July,,,,,,,,5,8.69,6.74,3.5,5.78,7.69,4.41,4.85,3.03,7.36,7.41,8.23,8.59,6.11,6.43,4.78,5.58,1.74,3.06,8.77,4.76,6.33,3.21,8.07,5.36,5.11,8.24,2.86,,,,,,
August,,,,,,,,7.48,5.69,9.53,7.84,2.66,3.43,6.03,5.7,6.45,5.41,4.77,4.47,4.24,4.95,8.54,9.37,7.33,3.54,3.2,7.33,0.03,7.8,8.28,8.1,7.3,4.78,7.51,3.49,,,,,,
September,,,,,,,,8.84,7.56,6.58,5.05,2.38,7.62,1.87,9.29,11.85,3.63,9.82,5.68,3.32,5.32,3.94,11.54,7.26,4.45,8.47,9.37,9.42,11.73,4.1,12.64,7.22,6.01,9.84,2.49,,,,,,
October,,,,,,,,9.76,12.54,15.62,12.59,8.49,9.65,7.83,10.55,13.2,10.05,3.58,16.16,3.39,5.89,6.51,11.26,18.54,8.52,7.2,0.8,5.19,10.53,10.7,11.32,4.46,9.4,6.58,9.4,,,,,,
November,,,,,,,,8.6,12.21,10.51,9.08,9.32,10.24,4.11,3.33,7,5.76,2.23,18.81,11.21,8.11,8.81,4.82,6.63,8.62,0.86,8.03,,6.33,8.86,5.66,11.31,4.52,12.14,,,,,,,
December,,,,,,,,0.87,8.44,21.68,8.92,10.52,10.77,2.21,10.67,5.65,18.82,2.61,11.15,3.67,8.49,9.83,13.02,5.48,8.45,9.7,8.56,,10,,3.8,12.32,8.69,8.9,,,,,,,
Total,,,,,,,,,108.73,93.04,85.73,73.08,79.66,58.83,80.87,81.46,69.92,68.49,121.81,73.2,58.26,59.39,76.58,97.38,67.04,73.74,82.54,,91.61,,89.46,76.02,66.37,82.86,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927 J+T deleted estd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 FM ND+ T deleted estd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949 J D +T deleted estd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge move Nov 1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
