COLINTON (FIRHILL TANK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT226699,Long,-3.239912,Lat,55.91594,Elevation,412,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,1.49,2.34,2.26,1.88,2.74,2.17,2.95,2.47,2.36,4.61,1.86,1.61,2.04,2.58,2.8,2.29,5.25,0.89,3.15,2.17,3.37,2.96,2.15,1.24,3.53,1.83,3.37,3.55,1.16,1.92,3.21,2.3,1.63,3.43,2.3,2.73,5.7,2.28,1.42,3.06,2.38,0.41,2.38,1.97,1.55,3.2,1.54,1.02,2.78
February,,,1.87,1.24,2.27,2.43,3.71,0.77,2.3,2.24,2.59,0.6,2.19,3.11,0.74,3.44,3.13,1.08,2.01,0.94,0.55,1.73,0.26,1.56,0.06,1.61,2.32,2.98,0.65,1.61,0.93,3.06,1.53,1.24,0.98,3.27,1.66,1.69,2.32,1.83,2.99,2.6,0.49,0.81,1.9,1.68,1.96,3.15,2.22,0.48,2.37
March,,,2,3.74,3.71,1.54,3.97,1.41,0.69,1.92,2.42,2.33,1.69,0.78,1.22,2.37,1.43,2.09,1.76,0.19,2.02,1.33,2.32,1.27,2.96,0.91,1.89,2.18,0.69,2.77,2.62,2.59,1.13,1.5,0.55,1.15,1.76,4.12,1.26,0.87,2.41,3.39,1.23,0.38,1.69,1.87,1.22,1.58,2.59,0.63,1.14
April,,,0.18,2.22,1.47,1.38,2.99,1.96,0.82,2.9,2.22,0.72,1.82,2.74,1.27,3.52,1.66,1.47,0.61,1.32,1.13,1.86,2.66,2.23,4.93,2.91,1.32,1.17,0.14,1.51,2,1.29,1.41,0.93,1.72,1.25,0.45,3.52,1.81,1.45,2.42,2.52,1.52,2.81,1.54,0.43,0.72,0.7,2.07,2.01,0.88
May,,,1.33,1.37,1.83,1.63,4.34,1.76,3.26,0.72,2.59,1.59,0.83,1.93,4.84,4.53,2.86,1.8,1.42,1.61,1.04,2.57,3.65,1.77,1.27,0.86,0.6,2.63,2.93,0.86,1.65,2.85,1.68,2.86,2.34,3.72,2.21,3.41,2.61,2.53,2.29,3.87,1.96,1.98,4.62,2.37,0.69,2.05,2.35,0.71,1.55
June,,,4.31,1.55,1.1,1.85,3.07,1.69,0.48,1.7,1.2,0.43,2.08,1.13,2.18,0.43,3.12,3.14,5.27,2.57,1.74,4.64,1.03,1.91,2.83,2.42,1.05,1,2.46,1.09,0.4,0.72,0.96,1.69,2.4,1.44,2.18,2.57,4.49,1.29,1.66,1.91,2.46,1.66,2.24,0.87,2.23,1.3,3.91,1.69,0.97
July,,,1.93,0.47,2.76,3.37,5.82,1.4,3.73,0.67,4.3,2.45,3.67,2.79,3.98,1.59,2.44,2.18,2.09,2.65,3.31,3.52,1.69,5.26,3.01,0.61,3.44,4.21,2.34,1.84,7.54,2.68,2.58,1.77,2.62,2.87,3.1,3.32,3.26,2.54,3.98,3.92,1.96,3.85,1.77,1.76,5.91,5.1,6.91,2.54,2.66
August,,,4.9,1.51,1.78,5.02,4.28,4.69,1.51,1.55,5.61,4.18,1.51,4.36,2.51,3.37,2.24,7.32,4.49,4.45,5.26,5.61,0.39,0.76,3.75,2.45,1.03,4.53,1.12,1.2,0.72,2.96,2.12,3.25,3.13,3.19,3.78,0.21,10.27,2.87,2.91,5.66,4.51,1.97,5.41,1.08,6.26,3.22,3.33,0.29,4.72
September,,,2.92,2.44,0.6,3.66,1.68,1.14,4.67,2.25,1.51,1.49,2.07,1.71,3.02,4.45,3.68,8.01,2.31,0.33,4.85,2.03,2.81,2.19,1.77,3.01,2.79,1.59,1.82,1.34,1.93,0.84,2.58,1.25,4.82,3.66,3.17,1.36,2.97,1.71,5.25,0.9,2.14,3.37,3.03,1.12,4.36,1.74,3.31,0.53,1.51
October,,,2.89,2.06,1.58,2.65,5.49,3.13,3.28,2.94,1.14,4.18,1.67,1.89,3.59,1.94,3.89,3.63,3.26,3.08,2.9,1.24,5.96,2.4,3.4,5.61,1.13,4.19,4.14,2.05,2.33,3.05,2.31,3.06,2.96,4.08,0.95,1.37,1.44,5.22,2.15,0.63,1.92,1.54,7.07,1.63,1.66,1.92,1.12,1.99,3.69
