"BESSBROOK, THE WOODHOUSE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IJ051284,Long,-6.390308,Lat,54.193908,Elevation,260,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,4.57,4.2,4.98,2.38,5.5,3.13,7.04,3.26,6.2,2.44,5.31,2.94,2.58,2.65,3.93,1.19,5.64,5.56,4.58,5.67,5.59,3.45,7.54,6.13,3.94,2.36,5.06,5.12,7.86,2.24,1.73,4.11,5.39,1.06,2.32,4.45,2.7,5.74,3.69,3.06,4.4
February,,,,,,,,,,,2.75,1.34,3.81,7.71,1.45,4.39,3.09,2.05,4.76,4.4,1.09,2.74,0.15,3.53,0.26,3.74,2.1,4.51,1.86,2.79,4.35,4.25,1.49,1.66,0.96,3.59,2.46,1.7,2.84,2.34,4.68,3.63,0.68,1.33,4.93,4.5,0.91,3.38,3.77,1.36,3.58
March,,,,,,,,,,,4.31,3.52,2.06,2.76,1.05,0.95,2.08,3.13,4.03,0.6,2.43,2.07,1.98,2.86,2.43,1.1,3,3.79,0.99,3.8,4.82,3.35,4.77,0.92,0.41,1.81,1.94,6.4,3,2.29,2.19,2.19,2.1,0.52,3.85,1.19,2.44,3.74,1.14,4.33,3.21
April,,,,,,,,,,,3.63,1.14,3.19,4.13,3.55,2.94,1.94,1.43,2.21,1.2,1.5,3.55,3.1,1.5,2.42,2.65,0.93,2.48,0.15,1.62,4.34,2.24,2.87,1.86,2.56,1.75,1.07,4.32,3.67,2.48,4.34,2.23,1.83,1.81,0.69,2.9,1,1.31,0.94,3.16,3.67
May,,,,,,,,,,,3.39,2.49,1.84,1.43,4.78,5.68,2.32,1.67,1.14,2.96,1.89,4.18,3.24,2.29,2.77,0.7,1.32,1.59,3.28,1.25,1.58,2.32,4.28,3.36,1.8,3.54,1.81,4.64,2.36,1.8,1.43,1.45,1.92,1.93,5.06,2.98,1.24,2.16,3.35,1.83,2.28
June,,,,,,,,,,,2.91,0.38,1.96,1.25,3.09,0.64,2.3,2.93,4.78,2.33,2.48,4.5,1.29,3.72,1.58,4.65,3.53,2.1,4.02,2.32,1.23,0.58,0.23,2.98,2,4.59,3.95,4.48,4.48,1.01,1.73,2.84,2.64,1.98,2.52,4.21,3.38,0.85,5.99,1.36,2.03
July,,,,,,,,,,0.44,3.65,4.75,3.72,2.03,4.82,3.73,4.02,5.72,2.51,3.64,3.76,3.85,3.97,3.31,1.36,1.28,6.79,3.4,5.36,4.93,5.5,4.42,4.18,2.52,3.59,4.85,3.99,4.07,2.59,2.62,6.62,3.8,1.38,4.67,4.27,1.62,3.79,3.74,4.85,5.7,5.43
August,,,,,,,,,,2.41,2.08,3.57,4.34,5.7,4.89,2.67,4.96,5.58,4.31,6.83,7.26,3.1,2.81,1.84,4.93,2.9,2.17,2.58,2.68,2.15,0.54,3.27,4.35,5.22,3.12,1.65,4.86,0.6,4.3,3.2,7.39,5.84,3.99,3.9,2.85,1.19,6.91,4.77,6.54,1.15,4.23
September,,,,,,,,,,3.44,2.37,1.25,3.96,3.94,5.49,3.49,1.58,4.58,2.77,0.86,4.16,3.33,2.81,0.63,6.61,4.66,5.42,3.65,2.86,1.96,2.29,1.24,5.68,1.7,5.88,3.52,7.28,3.29,3.11,2.86,6.4,2.89,1.81,4.47,5.63,3.33,4.2,4.01,5.11,2.02,3.43
October,,,,,,,,,,1.4,6.7,2.65,1.96,3.83,3.07,3.64,3.19,3.73,6.17,4.57,5.6,2.2,3.89,3.19,5.18,3.95,2.79,3.4,6.84,5.69,6.55,3.97,2.61,4.1,5.68,4.04,1.82,2.15,2.94,6.43,4.33,0.97,6.29,2.55,8.19,2.4,2.4,4.51,2.65,6.09,6.61
November,,,,,,,,,,1.93,3.44,3.59,1.42,3.75,2.9,2.13,5.36,4.52,6.09,4.49,4.52,6.48,2.08,1.31,1.13,5.68,3.17,2.01,6.23,6.36,5.18,5.27,0.42,2.21,6.53,0.87,5.77,4.77,2.39,2.57,3.86,7.34,3.23,3.56,6.82,2.74,2.28,1.58,1.92,4.31,4.55
December,,,,,,,,,,7.89,4.5,3.18,3.96,3.48,5.06,3.01,0.92,2.74,4.47,7.48,4.4,2.97,5.58,2.31,6.97,3.5,3.35,2.64,5.01,2.97,4.27,1.34,5.22,2.72,4.86,4.65,5.52,2.97,7.24,4.33,2.87,5.48,3.62,3.23,4.57,4.77,6.46,5.3,5.3,8.4,2.94
Total,,,,,,,,,,,44.3,32.06,37.2,42.39,45.65,36.4,38.8,41.34,49.44,41.8,44.4,41.91,33.48,29.14,39.57,36,40.21,37.71,43.86,41.51,46.24,35.7,43.64,35.38,41.33,37.22,45.53,44.51,46.78,34.17,47.57,42.77,34.88,31.01,51.7,36.28,37.71,41.09,45.25,42.77,46.36
