"NAVENBY RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2547,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.28,1.82,2.14,1.74,1.68,1.45,2.48,1.54,3.30,1.60,2.34,
February,1.79,0.31,2.67,3.00,0.86,1.67,1.10,1.58,1.07,0.72,0.50,
March,2.66,0.80,1.28,1.54,0.80,1.26,0.61,1.82,1.70,0.35,2.58,
April,4.47,1.03,2.27,0.90,1.46,1.28,2.43,1.72,1.02,1.08,3.29,
May,2.42,1.68,0.53,2.38,3.12,3.32,2.38,0.91,1.41,1.43,1.70,
June,2.52,0.60,1.22,1.10,1.51,0.17,3.01,3.10,2.35,0.96,1.04,
July,2.43,0.38,4.90,3.96,1.95,0.83,1.71,2.07,1.10,1.46,4.70,
August,1.33,4.15,3.23,2.43,2.32,1.86,2.98,3.95,3.25,1.78,2.14,
September,1.82,0.84,2.36,2.17,2.50,2.76,0.99,4.52,0.42,0.64,4.76,
October,1.10,2.33,1.17,2.28,4.70,2.72,2.18,1.96,4.21,2.32,1.55,
November,0.68,1.48,1.27,2.20,1.30,2.22,2.67,2.54,2.30,4.10,3.15,
December,2.37,1.54,2.83,2.46,2.33,1.82,0.83,2.42,2.19,3.85,1.95,
Total,24.87,16.96,25.87,26.16,24.53,21.36,23.37,28.13,24.32,20.29,29.70,
Calc annual,24.87,16.96,25.87,26.16,24.53,21.36,23.37,28.13,24.32,20.29,29.70,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,
