"FAR SAWREY (RIGHTING HOUSE NO.2)",,,,,,,,,,,,
Grid ref,SD383953,Long,-2.950732,Lat,54.349489,,,,,,,
Station no,3028/6,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,,,,,,,,5.62,,
May,,,,,,,,,,3.38,,
June,,,,,,,,,,3.19,,
July,,,,,,,,,,8.33,,
August,,,,,,,,,,3.98,,
September,,,,,,,,,,5.35,,
October,,,,,,,,,,4.98,,
November,,,,,,,,,,12.86,,
December,,,,,,,,,,7.50,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.19,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
