"BOLTON W.W., MOORSIDE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD738184,Long,-2.397952,Lat,53.661424,Elevation,850,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,5.85,5.1,13.53,2.79,6.68,7.54,6.49,3.84,4.64,3.7,5.98,4.47,6.52,6.77,,2.45,6.93,6.98,7.02,4.63,5.47,4.5,11.62,2.99,4.05,4.78,4.47,2.3,5.36,4.12,7.3,4.74,5.56,4.49,8.32
February,,,,,,,5.15,2.6,5.52,1.53,0.64,7.13,0.23,5.12,0.42,7.01,3.37,6.76,2.28,5.63,,5.1,3.33,2.91,2.58,6.78,7.08,1,3.35,3.53,5.18,3.7,2.18,2.04,4.58,2.52,1.2,4.24,8.84,0.95,5.38
March,,,,,,,2.2,5.6,3.78,1.85,3.55,0.83,3.85,3.25,3.54,1.73,4.04,2.42,1.83,2.77,3.45,4.03,4.25,1.56,0.94,1.79,1.31,7.96,2.19,2.17,3.08,4.96,2.85,2.74,4.47,2.76,2,4.54,2.64,2.43,1.6
April,,,,,,,2.05,4.05,1.48,1.28,3.01,4.34,4.53,2.33,3.13,4.02,1,4.73,0.78,3.07,3.19,1.8,2.96,2.71,3.07,2.77,1.39,4.24,2.35,4.61,3.79,2.71,4.32,3.9,1.01,3.44,3.5,0.76,1.85,3.73,3.48
May,,,,,,,4.4,1.65,1.4,3.55,2.63,3.35,5.56,2.28,4.53,1.58,1.43,2.08,4.72,2.33,0.83,3.33,3.45,3.75,4.11,4.22,2.09,3.08,2.58,3.66,2.12,2.5,2.82,2.59,3.44,5.34,2.32,2.2,5.42,1.2,2.4
June,,,,,,,3.2,5.2,7.48,1.84,2.58,6.43,1.04,2.73,3.24,4.74,4.74,2.32,5.62,4.18,1.06,0.54,0.8,4,4.5,5.77,4.13,3.73,7.38,0.83,2.08,1.39,4.62,3.23,4.17,4.02,3.23,2.55,4.97,3.1,1.36
July,,,,,,,3.96,4.9,2.46,4.83,6.3,5.43,5,3.33,2.43,2.15,5,2.47,5.73,9.13,5.11,3.87,6.08,3.09,4.8,3.58,4.22,3.56,3.27,2.39,4.34,4.79,2.55,6.92,8.23,1.43,6.79,7.34,4.31,5.36,9.61
August,,,,,,,5.05,7.36,7.3,6.64,8.6,5.88,2.03,2.93,4.94,1.94,3.62,3.13,3.19,2.98,2.39,7.42,5.78,7.54,4.03,3.68,8.63,0.23,5.64,3.84,7.95,5,5.86,6.07,7.09,1.7,13.25,7.58,4.62,0.55,5.98
September,,,,,,,4.33,7.2,1.02,2.74,4.33,5.78,7.35,1.01,4.94,8.8,5.33,2.27,2.52,1.67,5.92,1.43,3.11,4.96,8.5,3.5,8.28,3.98,3.72,1.94,9.52,4.18,5.32,5.81,6.68,4.9,4.24,8.57,5.63,0.42,3.81
October,,,,,,,4.38,5.4,6.58,8.66,7.91,3.24,8.95,5.85,7.12,9.2,5.39,2.76,11.64,2.61,5.58,5.35,9.72,4.13,6.83,7.29,1.31,1.08,3.47,5.25,3.53,0.8,5.6,2.42,10.21,3.11,3.76,8.48,5.75,6.47,4.71
November,,,,,,,9,6.1,9.35,10.1,8.27,10,4.54,3.05,2.61,5.57,7.27,2.62,7.52,6.55,9.45,3.74,1.57,4.72,8.15,0.67,8.74,6.43,3.09,7.59,7.7,9.42,3.03,6.81,8.74,3.29,2.21,2.65,2.32,5.93,8.73
December,,,,,,,1.85,1.68,3.78,9.1,5.34,3.15,3.04,0.84,8.38,4.71,5.58,3.48,5.98,3.6,6.44,3.22,5.72,3.12,5.38,3.92,4.95,4.2,5,7.9,3.53,10.09,4.61,2.53,8.3,6.83,5.74,6.52,5.53,10.69,6.85
Total,,,,,54.08,46.58,51.42,56.84,63.68,54.91,59.84,63.1,52.61,36.56,49.92,55.15,52.75,39.51,58.33,51.29,,42.28,53.7,49.47,59.91,48.6,57.6,43.99,53.66,46.7,56.87,54.32,48.23,47.36,72.28,43.46,55.54,60.17,57.44,45.32,62.23
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1940 Jan 3, Feb 2.9 and total estimated thus removed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
