HITCHIN (OFFLEY PL.),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,972/3,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,0.37,3.11,
February,,,,,,,,,,1.19,0.53,
March,,,,,,,,,,0.00,1.87,
April,,,,,,,,,,2.14,1.98,
May,,,,,,,,,,2.15,3.26,
June,,,,,,,,,,1.14,0.75,
July,,,,,,,,,,1.55,2.54,
August,,,,,,,,,,0.58,2.86,
September,,,,,,,,,,0.15,4.87,
October,,,,,,,,,,4.33,1.37,
November,,,,,,,,,,5.40,4.57,
December,,,,,,,,,,5.15,3.23,
Total,,,,,,,,,,24.15,30.94,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.15,30.94,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
