"BRIXHAM LUPTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2146,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,5.53,3.60,1.24,3.43,,,,,,,,
February,1.31,0.00,1.88,5.92,,,,,,,,
March,1.10,3.68,1.06,0.25,,,,,,,,
April,3.19,1.40,0.78,0.45,,,,,,,,
May,2.15,3.36,1.13,1.60,,,,,,,,
June,2.09,4.10,0.89,1.60,,,,,,,,
July,3.02,2.83,1.16,4.40,,,,,,,,
August,3.21,6.27,3.05,0.77,,,,,,,,
September,0.85,1.33,2.45,1.63,,,,,,,,
October,0.51,10.85,3.53,2.54,,,,,,,,
November,3.32,5.69,3.59,1.40,,,,,,,,
December,6.50,6.90,1.50,4.29,,,,,,,,
Total,32.78,50.01,22.26,28.28,,,,,,,,
Calc annual,32.78,50.01,22.26,28.28,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
