"BRIGHTON WATER WORKS PATCHAM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,488,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,,,,4.49,2.70,1.26,2.69,0.87,2.66,,
February,,,,,2.13,0.17,0.30,3.43,1.41,3.08,,
March,,,,,1.47,2.33,2.72,4.63,1.07,0.53,,
April,,,,,2.21,2.53,0.56,2.44,0.90,2.52,,
May,,,,,1.62,0.14,0.29,1.63,3.57,1.24,,
June,,,,,1.92,0.34,2.44,2.51,1.62,1.22,,
July,,,,,6.27,2.87,1.12,0.57,0.66,0.97,,
August,,,,,2.67,2.91,1.20,3.86,1.47,0.76,,
September,,,,,2.95,0.79,7.01,2.46,1.11,3.86,,
October,,,,,4.17,4.86,4.76,0.38,3.93,2.16,,
November,,,,,4.28,4.56,1.64,1.63,3.86,5.09,,
December,,,,,2.55,3.59,4.88,3.72,2.70,1.74,,
Total,,,,,36.73,27.79,28.18,29.95,23.17,25.83,,
Calc annual,0.00,0.00,0.00,0.00,36.73,27.79,28.18,29.95,23.17,25.83,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,-0.00,,
