"BLACKBURN WATER WORKS OFFICE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.80,1.89,2.08,0.98,2.56,1.54,1.23,0.89,2.89,6.13,,
February,0.63,0.12,2.11,3.64,1.79,0.26,1.46,1.83,1.89,1.78,,
March,2.47,1.17,0.55,0.76,0.93,2.54,4.92,2.80,1.61,2.82,,
April,1.27,1.41,1.22,0.34,0.85,2.79,1.61,2.14,1.78,3.96,,
May,1.76,2.38,2.68,2.16,0.95,0.51,0.42,2.12,2.13,2.73,,
June,3.17,1.04,2.68,2.31,2.30,2.61,2.73,3.14,3.33,1.39,,
July,2.34,3.04,1.54,3.50,3.20,5.54,1.98,1.69,0.72,1.67,,
August,5.33,5.42,5.42,2.26,4.54,3.13,3.12,7.93,4.86,1.43,,
September,3.16,2.33,3.56,4.85,0.59,1.26,5.84,3.82,1.10,6.52,,
October,2.60,1.77,3.59,3.71,2.38,4.12,4.70,2.45,2.50,2.68,,
November,5.87,2.77,1.78,2.53,2.64,2.38,1.34,3.53,2.36,1.68,,
December,0.20,5.00,2.01,3.86,2.96,2.97,3.35,3.64,3.40,2.82,,
Total,31.60,28.34,29.22,30.90,30.00,29.65,32.70,35.98,28.57,35.61,,
Calc annual,31.60,28.34,29.22,30.90,25.69,29.65,32.70,35.98,28.57,35.61,,
Difference,0.00,0.00,0.00,0.00,4.31,0.00,0.00,0.00,0.00,-0.00,,
