EAST HARPTREE (TOWNSEND PS),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1970/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.86,4.89,7.76,3.00,2.97,3.77,3.41,9.00,1.24,0.69,,
February,3.68,0.65,2.48,0.58,4.16,4.05,1.31,2.80,2.51,8.74,,
March,4.42,2.35,1.25,0.33,1.28,1.31,6.81,2.23,1.65,2.18,,
April,1.27,2.07,1.27,3.70,1.27,3.90,3.48,1.84,2.17,3.55,,
May,1.93,6.12,3.34,1.38,3.12,4.26,3.29,5.21,5.33,2.39,,
June,2.27,0.36,1.90,3.06,4.86,4.50,2.39,2.32,0.46,2.05,,
July,1.96,3.36,2.40,2.86,1.59,1.50,3.07,1.57,1.13,5.77,,
August,6.69,4.91,5.69,2.65,3.12,4.61,1.25,4.83,3.63,6.37,,
September,0.78,2.40,2.79,3.25,2.93,6.72,2.01,3.22,1.62,5.85,,
October,2.21,4.56,3.43,6.21,3.80,1.28,0.62,4.83,6.96,1.94,,
November,2.91,1.84,2.59,7.62,0.51,7.89,3.19,2.20,4.55,8.70,,
December,2.48,4.49,2.78,4.08,7.28,4.72,4.47,6.02,3.07,3.15,,
Total,34.46,38.00,37.68,38.72,36.89,48.51,35.30,46.07,34.32,51.38,,
Calc annual,34.46,38.00,37.68,38.72,36.89,48.51,35.30,46.07,34.32,51.38,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,,
