CREDITON-HAYWARDS-SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SS837001,Long,-3.6512,Lat,50.7888,Elevation,186,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,5.04,3.18,3.09,1.8,2.95,0.91,5.94,6.3,3.86,6.65,2.28,,4.24,7.3,2.57,2.97,3.31,4.01,6.17,,0.51,3.95,2.46,0.96,1.97,4.49,3.67,2.3,4.24,,4.15
February,,,,,,,,,,,2.7,2.37,0.07,4.13,1.2,3.17,3.86,6.04,0.74,1.24,3.8,,0.37,1.65,0.81,2.74,3.14,1.01,1.3,,5.38,5.16,0.97,1.78,2.86,3.34,0.41,5.52,3.88,0.31,3.83
March,,,,,,,,,,,2.96,2.28,1.99,3.07,3.45,1.85,3.39,5.04,0.18,1.58,2.11,,2.96,1.55,0.35,0.58,2.19,5.45,0.54,2.22,0.87,3.23,2.3,0.76,2.58,1.72,1.63,2.57,1.61,3.73,3.2
April,,,,,,,,,,,3.29,4,2.61,1.22,3.03,4.29,3.08,3.41,0.1,2.54,2.73,,,1.09,1.95,0.69,2.43,1.64,2.21,1.74,2.66,,3.06,1.99,,0.64,0.43,0.06,0.56,3.04,3.5
May,,,,,,,,,,,1.85,4.44,2.96,3.59,1.39,1.65,0.73,1.7,1.72,0.23,0.99,,4.61,2.73,0.64,3.48,5.23,2.74,2.22,2.47,,2.87,2.08,1.97,,3.79,0.95,1.59,3.73,1.42,1.9
June,,,,,,,,,,,0.44,2.8,1.48,2.09,2.1,2.12,0.99,1.06,0.84,2.17,0.85,,0.71,1.88,1.38,2.21,1.7,2.65,1.6,0.59,1.35,1.31,1.45,0.99,3.59,3.83,1.81,2.62,3.18,1.54,0.8
July,,,,,,,,,,,1.85,3.73,2.79,2.01,0.23,0.54,5.22,1.67,1.76,5.42,1.75,,1.35,2.7,1.85,3,1.32,1.34,1.5,3.28,5.21,1.4,0.31,1.95,2.51,2.86,5.06,3.29,2.9,1.72,2.99
August,,,,,,,,,,,3.41,3.77,2.15,2.16,2.85,1.54,0.36,1.04,5.01,0.37,0.31,,3.11,2,3.98,1.8,3.53,0.66,,1.2,5.58,3.08,5.67,2.42,2.14,0.72,2.86,,3.01,2.27,4.6
September,,,,,,,,,,,4.55,1.34,4.8,,1.82,4.38,3.26,2.05,1.14,2.18,1.52,,2.5,3.28,1.67,2.04,4.69,1.91,,3.03,,2.99,3.36,3.61,2.76,1.73,7.41,,3.67,,6.5
October,,,,,,,,,,,3.57,0.72,7.09,,2.11,5.08,1.66,2.85,3.22,4.31,3.44,,2.2,3.77,2.49,3.1,3.64,0.95,6.86,6.82,,0.94,5.07,2.92,,1.3,2.14,2.03,2.92,4.09,9.96
November,,,,,,,,,,,6.64,6.75,2.55,,1.5,5.38,2.51,3.29,5.66,6.63,7.75,,,3,6.05,0.46,5.6,2.76,4.89,4.03,5.56,6.35,3.79,2.58,,3.41,2.24,2.77,3.34,7.99,3.82
December,,,,,,,,,,,4.46,1.9,2.15,,8.93,4.29,2.73,3.58,4.42,2.29,2.77,,4.91,3.08,3.39,5.73,4.96,3.34,,1.68,3.35,,4.58,0.91,4.25,6.33,5.02,3.12,,7.66,5.1
Total,,,,,,,,,,,40.76,37.28,33.73,,31.56,35.2,33.73,38.03,28.65,35.61,30.3,,,34.03,27.13,28.8,41.74,28.46,,,,,35.1,22.84,,34.16,33.63,,,,50.35
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942 Apr and Nov estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945 Jan estimated for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1948 Aug, Sept, Dec readings missing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1949 Jan, Feb estimated as obs away for part of months",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1950 May, Sept, Oct estimated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1951 note says many months seem unreliable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1954 figures adjusted for April, May, Oct, Nov",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1957 Aug, Sept estimated'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958 Dec estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1959 Jan, Sept appear to have been estimated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
