BASLOW (OVER END),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2676,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.33,3.15,2.03,,,,,,,,,
February,4.04,0.55,4.64,,,,,,,,,
March,0.15,1.86,2.25,,,,,,,,,
April,4.47,3.98,1.14,,,,,,,,,
May,2.22,5.31,1.70,,,,,,,,,
June,3.91,0.79,2.34,,,,,,,,,
July,4.13,4.43,1.98,,,,,,,,,
August,6.04,1.62,0.40,,,,,,,,,
September,4.82,2.05,1.30,,,,,,,,,
October,0.92,4.19,5.85,,,,,,,,,
November,4.40,3.41,2.16,,,,,,,,,
December,1.35,1.49,0.61,,,,,,,,,
Total,39.78,32.83,26.40,,,,,,,,,
Calc annual,39.78,32.83,26.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
