Rainfall at,HOY (GRAEMSAY SOUND, HIGH)
,
Station no,5820,
,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,1.47,5.35,2.81,5.93,5.29,1.46,3.20,4.05,7.43,5.53,
February,3.27,3.55,5.05,3.50,4.22,3.87,2.13,3.19,4.04,3.56,
March,1.15,1.37,2.33,2.95,3.52,1.39,2.55,2.75,3.42,4.75,
April,1.77,1.39,4.25,2.68,2.57,1.85,3.08,1.87,2.25,4.06,
May,1.74,2.26,2.56,3.17,4.43,1.19,0.69,4.25,2.05,1.54,
June,0.42,1.41,1.24,3.14,1.71,2.74,1.42,1.62,1.23,3.92,
July,3.35,2.71,3.23,1.69,1.79,5.94,1.47,2.57,1.48,1.83,
August,4.14,2.15,3.04,1.35,1.85,1.31,0.05,2.67,2.32,2.54,
September,2.38,6.30,5.55,3.77,1.86,4.32,5.37,4.73,2.14,5.21,
October,3.46,5.73,3.82,4.14,2.84,0.73,2.69,8.02,2.42,3.99,
November,3.66,2.39,6.31,6.22,2.61,6.76,4.98,3.34,3.68,5.35,
December,4.87,5.19,3.60,4.61,5.16,4.40,4.04,5.23,5.98,4.62,
Total,31.68,39.80,43.79,43.15,37.85,35.96,31.67,44.29,38.44,46.90,
Calc annual,31.68,39.80,43.79,43.15,37.85,35.96,31.67,44.29,38.44,46.90,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,
