HOY GRAEMSAY SOUND WEST - LOW,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5821,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,3.98,2.58,3.60,2.39,4.31,3.29,4.03,1.43,2.94,4.01,,
February,1.60,1.71,3.00,2.86,3.20,0.87,3.11,1.44,6.95,1.34,,
March,4.13,3.44,1.08,2.67,2.74,2.01,3.97,4.29,3.95,3.00,,
April,1.33,0.53,2.19,1.01,0.44,2.95,2.19,1.19,3.02,3.16,,
May,1.86,2.73,3.12,1.41,1.67,0.78,1.90,1.47,3.15,2.51,,
June,3.47,1.45,2.40,0.68,1.26,2.06,2.34,0.62,1.97,2.26,,
July,2.99,3.77,2.24,2.93,4.15,1.61,1.87,1.20,2.22,3.76,,
August,3.63,4.93,3.12,2.48,2.46,2.58,2.64,1.79,3.00,2.38,,
September,3.23,3.36,4.54,4.05,0.71,2.99,3.77,5.83,4.24,8.82,,
October,5.97,2.66,4.34,5.09,2.23,4.92,5.17,4.20,3.41,5.89,,
November,6.37,3.11,2.54,6.05,1.42,2.22,2.56,3.49,4.68,5.00,,
December,1.66,4.12,3.24,3.89,3.87,4.05,5.08,3.45,7.24,6.45,,
Total,40.22,34.39,35.41,35.51,28.46,30.33,38.63,30.40,46.77,48.58,,
Calc annual,40.22,34.39,35.41,35.51,28.46,30.33,38.63,30.40,46.77,48.58,,
Difference,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,,
