Rainfall at,HOY SOUND LOW W GRAEMSAY
,
Station no,5821,
,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869
January,1.86,1.46,4.51,5.80,1.66,3.04,2.93,2.57,2.94,3.27,
February,1.88,1.10,2.19,3.01,4.80,2.04,3.98,1.95,4.62,4.05,
March,2.95,3.92,1.42,2.30,3.92,3.67,2.22,0.99,2.86,1.12,
April,1.27,0.76,2.34,2.89,1.19,1.06,0.89,2.76,3.15,1.98,
May,2.62,1.57,2.80,2.09,2.00,1.26,0.93,0.71,1.20,0.40,
June,1.57,0.58,2.07,1.51,1.31,1.00,1.95,1.31,1.85,1.23,
July,0.74,2.92,2.17,1.38,1.72,1.51,0.88,1.54,0.92,2.48,
August,3.85,7.01,1.63,2.68,2.55,2.22,3.35,1.07,6.00,1.69,
September,3.57,2.55,2.97,5.55,3.49,1.35,2.83,3.94,1.29,5.46,
October,5.51,5.19,5.92,3.23,4.05,4.02,1.67,4.55,5.05,2.83,
November,2.50,7.25,1.79,2.93,4.86,2.55,6.05,1.33,1.72,6.13,
December,3.41,2.54,4.04,5.49,3.28,2.60,2.07,3.14,3.45,3.19,
Total,31.73,36.85,33.85,38.86,34.83,26.32,29.75,25.86,35.05,33.83,
Calc annual,31.73,36.85,33.85,38.86,34.83,26.32,29.75,25.86,35.05,33.83,
Difference,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,
