BODICOTE-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP4612138072,Long,-1.3290187,Lat,52.039138,Elevation,388,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR4372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,1.54,2.97,0.98,1.93,0.83,3.45,3.33,1.42,0.94,2.48,3.15,0.76,4.62,1.11,1.3,1.24,2.11,1.06,4.09,3.51,0.82,2.81,1.63,1.62,3.47,3.49,2.75,2.21,3.48,1.69,2.8,1.27,,,,,
February,,,,,2.17,0.12,0.43,2.89,1.32,2.98,5.13,1.54,1.45,1.23,4.79,0.79,2.48,1.38,1.03,0.58,3.46,1.49,2.3,1.23,2.44,3.62,4.58,1.2,1.24,2.64,0.74,0.31,2.45,4.51,0.42,3.69,,,,,
March,,,,,1.48,2.8,2.29,4.24,0.76,0.63,0.43,2.04,1.52,3.37,1.69,2.96,1.39,1.1,3.2,2.53,0.77,2.14,3.81,3.17,3.41,1.33,5.79,1.85,0.89,4.16,2.43,1.22,1.88,1.7,1.17,0.51,,,,,
April,,,,,2.01,1.87,0.89,1.42,1.84,2.12,0.92,2.53,1.6,2.03,0.97,2.38,0.71,2.74,4.31,2.03,1.97,0.87,0.12,4,0.88,0.91,1.26,1.41,3.22,2.29,5.28,1.09,2.87,2.21,2.88,1.87,,,,,
May,,,,,1.55,0.7,0.26,1.37,2.95,1.37,1.5,1.15,2.11,4.79,2.31,0.44,1.76,3.38,1.75,1.84,2.12,1.04,2.34,1.75,1.06,2.36,2.32,2.79,1.62,1.09,1.92,1.85,0.66,1.22,5.36,2.87,,,,,
June,,,,,2.04,0.86,2.5,2.74,1.74,1.09,1.92,1.3,2.19,3.91,0.67,3.2,3.69,3.18,2.35,4.22,2.68,1.84,3.37,0.72,2.5,0.86,2.62,1.68,0.63,1.01,2.55,0.62,0.78,0.52,1.75,,,,,,
July,,,,,3.22,3.54,1.24,0.63,0.93,1.13,1.75,3.81,1.17,4.29,3.01,1.33,0.86,2.22,1.94,2.83,2.03,0.36,3.34,0.85,2.87,3.25,2.2,2.67,2.57,2.46,3.51,0.31,4.52,2.14,3.57,,,,,,
August,,,,,2.54,1.78,1.8,4.17,2.36,0.93,4.37,2.09,3.16,3.34,1.63,4.7,0.95,1.95,3.38,2.29,2.56,1.55,5.71,0.64,1.55,1.56,2.48,6.21,1.23,2.27,0.9,2.17,4.51,1.74,2.46,,,,,,
September,,,,,2.48,0.87,5.12,1.98,1.01,2.57,0.49,1.33,1.78,1.94,2.05,1.15,1.14,0.91,1.12,3.05,0.52,1.32,1.29,2.51,1.25,2.09,0.57,1.89,4.42,1.7,1.9,1.38,2.52,3.3,4.12,,,,,,
October,,,,,3.72,3.34,3.01,1.64,3.94,2.6,2.25,1.42,2.15,6.27,0.66,1.25,4.78,5.41,1.01,3.6,2.46,2.34,2.67,4.14,1.94,2.66,3.1,3.08,1.3,1.9,2,1.1,0.66,4.5,3.77,,,,,,
November,,,,,4.09,5.31,1.26,1.19,3,2.11,2.1,0.91,2.34,1.72,1.59,3.91,3.86,1.85,0.97,0.63,3.84,2.97,1.39,2.77,2.85,2.32,3.1,1.01,2.09,1.31,0.89,2.03,1.36,1.62,2.38,,,,,,
December,,,,2.05,2.57,2.1,3.94,3.59,2.72,1.61,3.8,3.78,1.8,1.5,1.71,1.08,1.94,3.92,2.16,3.27,5.86,6.19,3.69,1.13,5.72,5.01,3.39,0.97,2.32,3.95,2.2,1.62,3.52,3,3.6,,,,,,
Total,,,,,29.41,26.26,23.72,27.79,23.4,22.59,27.99,23.32,22.21,36.87,24.23,23.95,28.18,29.15,24.52,28.11,30.38,23.17,34.12,26.42,27.29,28.78,33.04,26.38,25,28.27,27.07,15.91,29.21,28.15,34.28,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total (18.26) removed as incomplete year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
