"TEMPLE GRAFTON COURT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2446,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,1.66,2.57,2.72,3.65,0.86,3.50,
February,,,,,,2.34,2.76,2.84,1.72,0.45,0.71,
March,,,,,,0.75,1.10,2.23,1.72,0.07,1.70,
April,,,,,,2.00,3.00,1.96,1.34,1.14,2.62,
May,,,,,,2.07,3.32,1.84,0.87,1.40,3.12,
June,,,,,,0.20,1.93,3.01,3.12,1.29,1.43,
July,,,,,3.96,3.20,1.98,2.75,1.27,1.53,3.18,
August,,,,,3.43,1.94,2.09,3.37,1.63,1.65,2.67,
September,,,,,4.42,3.25,0.73,5.05,0.70,0.70,3.34,
October,,,,,3.87,2.92,2.98,1.33,3.04,3.32,1.94,
November,,,,,1.78,1.54,4.99,2.56,2.74,5.68,2.89,
December,,,,,2.14,2.08,0.41,2.84,2.14,4.49,2.69,
Total,,,,,,23.95,27.86,32.50,23.94,22.58,29.79,
Calc annual,0.00,0.00,0.00,0.00,19.60,23.95,27.86,32.50,23.94,22.58,29.79,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,-0.00,
