"ARNCROACH (BELLISTON)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5487/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,,,100.00,1.47,,
February,,,,,,,,,-999.00,2.26,,
March,,,,,,,,,-999.00,2.49,,
April,,,,,,,,,-999.00,1.90,,
May,,,,,,,,,-999.00,1.93,,
June,,,,,,,,,-999.00,1.92,,
July,,,,,,,,,-999.00,3.38,,
August,,,,,,,,,-999.00,2.95,,
September,,,,,,,,,100.00,6.94,,
October,,,,,,,,,4.95,1.89,,
November,,,,,,,,,3.61,4.75,,
December,,,,,,,,,2.32,1.46,,
Total,,,,,,,,,100.00,33.34,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210.88,33.34,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-110.88,0.00,,
