"SLAIDBURN, FOOTHOLME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD652531,Long,-2.532025,Lat,53.972788,Elevation,565,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,5.01,6.17,9.12,7.53,18.56,2.98,8.52,9.84,9.08,5.62,8.17,3.47,6.01,6.18,10.54,8.34,3.57,1.33,8.26,9.91,9.29,4.6,6.79,4.53,13.2,4.42,6.38,6.49,7.01,3.24,7.29,4.92,5.8,7.28,6.09,4.67,9.3
February,,,,,1.49,8.39,8.82,4.81,8.62,1.48,0.36,8.62,0.18,6.84,0.42,9.92,2.3,9.48,3.17,7.03,2.43,6.48,2.4,3.67,2.84,8.51,5.17,1.15,4.07,4.64,8.06,3.97,2.77,2.77,4.64,2.66,1.29,5.04,11.31,1.32,6.74
March,,,,,2.69,3,3.59,5.24,5.04,1.94,4,0.76,4.21,3.41,3.96,1.81,4.07,2.38,3.03,3.94,6.27,4.27,4.12,1.77,0.97,3.64,1.23,7.23,3.56,2.89,3.9,4.31,4.35,1.72,4.09,1.94,1.92,5.66,2.21,3.43,1.88
April,,,,,2.78,4.12,3.2,5.89,1.84,2.35,2.59,4.43,5.8,2.83,3.34,4.65,1.34,4.29,1.85,3.37,4.28,2.56,3.24,3.93,3.42,4.15,1.27,4.77,2.79,7.1,4.42,3.89,4.13,3.89,1.74,4.34,2.61,0.63,2.54,3.49,4.18
May,,,,,7.16,5.35,4.06,2.28,0.9,3.21,2.14,3.14,5.21,2.23,6.11,1.37,0.97,2.36,4.44,1.18,1.73,4.54,5.38,4.77,5.48,3.08,1.86,2.76,2.68,2.68,2.34,2.08,3.71,3.56,3.61,6.3,3.3,3.38,6.86,2.46,2.26
June,,,,,4.4,0.48,5.16,5.36,10.99,2.46,2.26,7.48,1.6,3.61,2.79,5.64,3.82,3.59,7.12,4.72,0.59,0.56,0.96,5.51,4.65,5.51,3.48,3.63,7.28,0.98,5.77,1.48,5.26,3.11,5.25,4.07,3.53,2.05,4.2,4.51,2.36
July,,,,,6.76,2.87,4.82,6.46,5.73,5.86,5.32,7,7.08,6.36,3.43,3.76,6.13,3.11,6.08,9.15,6.91,3.71,6.52,4.91,4.88,4.26,6.24,4.44,3.84,4.05,6.81,3.85,3.86,9.57,10.38,1.62,5.49,7.09,4.82,5.44,14.44
August,,,,,10.27,4.95,4.81,9.01,8.65,7.6,9.03,6.54,2.32,4.04,8.65,2.84,4.82,2.93,5.14,2.34,4.04,10.66,7.67,9.52,4.1,2.98,9.97,0.15,4.83,3.92,11.34,5.29,9.48,7.41,9.04,0.85,14.74,7.71,5.99,0.83,6.64
September,,,,,7.97,5.88,5.98,10.21,2.29,2.95,3.83,3.25,10,1.6,6.65,11.78,7.14,3.43,2.57,2.78,8.77,2.34,5.67,6.71,9.33,5.53,9.12,5.08,6.66,3.39,10.63,5.25,6.95,8.89,10.41,4.59,4.22,10.15,6.81,0.57,4.12
October,,,,,7.33,8.8,5.49,7.2,9.83,9.99,11.15,4.3,10.16,6.37,10.21,12.16,8.1,2.37,18.32,2.94,6.77,8.1,10.97,5.56,8.02,6.82,1.07,0.94,4.98,8.89,5,2.38,5.41,2.35,13.97,3.86,4.41,8.61,7.05,7.51,5
November,,,,,5.59,3.08,10.97,7.84,10.79,10.72,8.81,12.2,5.59,2.74,2.06,5.68,8.35,2.15,8.34,10.55,8.45,3.62,2.02,4.26,9.93,0.52,8.49,7.03,3.96,7.89,7.94,11.05,3.31,8.87,10.21,3.31,2.59,2.46,2.36,7.45,13.91
December,,,,,10.38,5.04,2.91,2.27,5.45,11.91,6.65,5.62,5,0.98,9.44,4.71,8.89,2.75,7.04,4.52,8.35,5.91,5.32,4.04,6.35,3.52,4.62,4.01,5.26,11.28,3.14,15.77,5.82,3.3,11.08,7.82,7.18,8.59,6.04,13.28,7.92
Total,,,,,71.83,58.13,68.93,74.1,88.69,63.45,64.66,73.18,66.23,46.63,65.23,67.79,61.94,45.02,77.64,60.86,62.16,54.08,62.53,64.56,69.26,53.12,59.31,45.72,63.11,62.13,75.73,65.81,62.06,58.68,91.71,46.28,57.08,68.65,66.28,54.96,78.75
