"ANCRUM (MONTEVIOT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5050,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.74,2.52,2.39,1.27,3.92,1.56,1.96,5.33,1.70,1.73,,
February,3.21,1.50,1.04,1.76,2.30,0.70,1.24,1.31,0.98,3.12,,
March,2.50,1.22,1.55,0.41,0.67,1.45,3.04,0.94,0.53,1.26,,
April,1.08,0.78,1.52,1.61,1.05,0.46,2.58,1.80,1.43,1.58,,
May,1.71,1.50,3.51,2.51,3.99,1.97,3.04,1.40,1.27,1.63,,
June,1.09,1.16,3.60,2.22,2.76,2.39,2.30,3.87,0.79,1.08,,
July,2.01,2.88,2.71,2.34,1.41,3.10,3.30,1.43,2.04,3.42,,
August,4.35,1.20,4.06,1.67,1.51,4.98,0.73,8.44,2.55,2.53,,
September,0.72,2.40,1.89,5.85,1.94,2.84,1.21,2.40,1.25,3.68,,
October,2.82,1.75,2.46,1.99,3.14,0.81,0.53,2.51,4.40,1.37,,
November,2.61,0.60,1.36,5.29,0.51,3.90,3.06,1.97,2.88,4.09,,
December,0.75,1.60,0.70,2.78,1.45,1.72,1.39,2.85,2.61,1.40,,
Total,24.59,19.11,26.79,29.70,24.65,25.88,24.38,34.25,22.43,26.89,,
Calc annual,24.59,19.11,26.79,29.70,24.65,25.88,24.38,34.25,22.43,26.89,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,,
