BRECON-MOUNT-STREET-SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO045288,Long,-3.3909396,Lat,51.949466,Elevation,494,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,1.42,8.51,4.51,9.72,5.08,5.67,1.72,6.8,8.83,6.7,6.65,3.21,4.24,5.67,9.07,4.58,3.2,6.1,5.05,10.8,1.74,1.12,5.06,4.95,1.25,3.18,2.72,4.76,3.78,,,
February,,,,,,,,,,1.82,0.71,4.24,0.23,3.85,0.55,3.29,3.1,6.8,2.02,3.64,3.23,3.89,0.5,4.02,1.09,3.97,4.1,2.52,3.06,2.22,7.7,4.97,1.2,2.17,4.14,1.75,0.37,4.68,,,
March,,,,,,,,,,0.38,3.53,1.2,3.6,4.11,3.36,1.04,2.82,3.99,0.25,2.59,3.16,4.75,3,1.07,0.4,1.58,0.97,8.35,2.82,1.85,2.23,4.99,2.57,3.43,3.59,2.55,2.37,2.83,,,
April,,,,,,,,,,0.77,4.55,3.58,5.09,0.93,3.49,4.99,2.87,3.08,0.18,3.73,4.26,1.1,3.17,1.73,2.14,1.78,1.73,5.33,2.57,2.92,2.87,3.65,2.79,3.18,0.58,1.12,1.54,,,,
May,,,,,,,,,,4.33,1.84,3.56,5.46,1.91,2.49,1.47,2.9,1.65,2.86,0.57,2.38,3.59,5.75,4.41,1.14,4.05,3.9,2.37,3.01,2.71,1.94,2.34,4.19,2.06,2.49,4.48,0.56,,,,
June,,,,,,,,,,3.61,0.99,4.07,1.42,4.34,1.25,3.7,4.06,0.86,2.66,2.35,0.77,1.58,0.93,2.98,1.73,3.6,4.29,2.63,4.33,0.45,2.13,0.6,2.37,2.04,5.11,5.44,2.2,,,,
July,,,,,,,,,,2.09,4.51,2.83,3.76,2.7,2.51,0.73,6.31,3.26,3.09,6.24,3.69,2.72,3.5,1.74,1.88,2.77,2.14,2.81,1.47,0.79,3.02,0.78,1.8,3.15,2,0.52,3.2,,,,
August,,,,,,,,,,1.42,4.21,4.52,4.11,0.55,3.42,1.37,0.44,1.13,3.07,3.11,0.26,5.54,3.96,2.75,3.01,3.55,6.92,0.44,4.84,1.72,5.65,5.09,5.4,3.25,3.42,0.65,3.25,,,,
September,,,,,,,,,2.14,1.87,6.33,1.86,3.85,2,2.87,5.22,4,2.37,1.43,0.87,1.75,1.07,2.83,5.28,3.04,2.38,5.52,1.99,2.86,2.24,4.74,3.57,2.4,4.56,3.69,2.17,4.5,,,,
October,,,,,,,,,9.56,7.06,6.01,0.96,9.24,6.32,3.8,5.26,2.55,3.68,4.95,3.6,5.38,5.3,3.56,4.66,6.19,6.68,1.48,0.87,2.19,7.93,3.2,1.41,4.86,3.46,5.02,2.91,2.31,,,,
November,,,,,,,,,8.71,12.64,6.03,11.33,3.12,1.14,2.19,6.69,4.13,1.5,6.73,8.43,9.96,4.12,1.06,3.73,6.84,0.71,10.42,3.68,2.12,5.55,6.33,9.97,2.54,3.78,10.43,3.82,1.71,,,,
December,,,,,,,,,4.25,14.08,5.86,2.28,2.91,1.55,8.59,4.11,8.06,2.84,5.04,2.19,3.25,2.69,6.33,2.21,3.93,6.18,4.88,2.57,10.74,4.02,2.99,5.18,4.13,1.39,4.67,5.72,5.68,,,,
Total,,,,,,,,,,51.49,53.08,44.94,52.51,34.48,40.19,39.59,48.04,39.99,38.98,43.97,41.3,40.59,40.26,43.65,35.97,40.45,52.45,38.61,50.81,34.14,43.92,47.61,39.2,33.72,48.32,33.85,32.45,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is from 1950s record and is the school. Altitudes match. Gauge moved around the garden of the school, 140 yards mentioned in one move",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb and Mar estimated for snow but left in this record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
