"AYR, DOONHOLM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5262,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.90,8.47,3.97,3.73,4.49,4.02,4.33,7.13,9.24,1.80,5.60,
February,5.82,1.03,4.81,3.90,0.94,4.72,4.25,1.86,4.12,2.21,0.39,
March,5.04,8.32,1.76,1.62,1.47,1.84,3.23,2.81,2.03,1.02,2.56,
April,1.79,1.43,2.08,2.16,2.39,4.36,2.18,3.05,1.72,1.58,1.92,
May,5.18,2.47,4.39,2.29,3.97,6.75,2.55,2.52,2.16,2.69,1.34,
June,2.41,0.82,2.73,1.98,2.51,0.45,1.60,4.07,4.25,3.08,2.77,
July,3.19,4.45,3.28,3.24,3.08,1.71,3.75,2.18,2.35,4.68,2.49,
August,4.61,6.47,2.80,6.28,4.47,2.49,3.00,4.68,3.26,5.64,5.66,
September,2.52,2.64,1.95,6.71,6.69,2.55,3.83,6.63,3.79,1.37,3.88,
October,2.64,5.22,2.27,6.05,2.93,3.60,4.69,4.58,5.54,6.06,7.05,
November,3.09,1.97,2.67,4.33,2.91,1.76,4.34,5.32,5.94,5.49,5.46,
December,3.38,7.92,3.31,4.78,4.39,4.71,1.80,0.94,3.08,9.14,4.32,
Total,45.57,51.21,36.02,47.07,40.24,38.96,39.55,45.77,47.48,44.76,43.44,
Calc annual,45.57,51.21,36.02,47.07,40.24,38.96,39.55,45.77,47.48,44.76,43.44,
Difference,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
