"BYLAUGH PARK GARDENS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1423,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,3.04,2.25,1.28,2.51,1.74,3.82,1.37,2.08,1.19,2.50,,
February,0.98,0.05,2.70,2.65,1.30,0.50,0.65,2.67,1.33,1.34,,
March,2.76,2.07,1.33,0.42,1.14,2.32,4.05,2.60,2.48,2.06,,
April,1.63,1.14,1.40,0.08,2.49,1.22,1.60,2.06,1.91,2.86,,
May,1.50,3.98,2.52,1.13,2.36,1.09,0.66,1.05,2.88,2.17,,
June,3.68,1.34,3.11,1.44,2.59,0.70,2.31,1.82,2.83,0.68,,
July,3.78,3.65,2.76,3.87,2.88,3.47,1.43,0.39,1.28,2.03,,
August,3.03,5.02,2.39,1.70,2.30,3.92,2.38,3.52,2.59,1.87,,
September,0.80,1.27,1.93,0.87,2.60,0.58,4.75,3.82,0.06,5.34,,
October,2.72,4.53,7.84,1.99,3.31,2.91,4.77,0.97,2.27,2.15,,
November,3.34,2.13,1.59,4.00,4.32,2.98,1.31,1.97,2.54,2.37,,
December,1.23,3.88,1.29,1.64,3.36,2.39,3.81,2.00,2.20,2.08,,
Total,28.49,31.31,30.14,22.30,30.39,25.90,29.09,24.95,23.56,27.45,,
Calc annual,28.49,31.31,30.14,22.30,30.39,25.90,29.09,24.95,23.56,27.45,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
