MILNATHORT (LAUREL BANK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO124047,Long,-3.414457,Lat,56.226758,Elevation,396,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,2.77,3.4,6.13,3.81,7.57,1.99,3.77,2.95,3.49,3.5,4.31,0.99,5.56,3.94,6.52,5.33,2.06,2.79,4.16,4.44,2.62,3.1,3.46,3.87,6.32,3.25,2.16,4.19,2.13,0.62,,,,,,,
February,,,,,0.82,4.46,4.48,1.56,4.04,2.1,1.04,2.27,0.06,3.27,0.19,2.91,4.26,4.06,1.38,4.3,1.4,4.92,1.47,2.28,1.11,4,1.54,2.66,3.39,2.46,2.95,3.29,0.49,1.13,,,,,,,
March,,,,,0.66,1.78,1.65,2.85,3.36,0.37,2.42,1.52,2.52,1.6,4.69,1.23,2.81,2.46,1.46,2.97,3.26,2.54,2.78,1.09,0.26,2.05,3.01,4.74,1.74,1.28,2.44,2.84,3.26,0.9,,,,,,,
April,,,,,1.93,4.36,2.46,0.91,0.87,1.47,1.94,2.27,3.23,1.28,5.73,3.68,0.98,1.31,0.25,2.1,2.29,2,1.9,1.67,2.42,1.46,0.67,4.35,1.8,1.93,1.77,2.35,2.27,2.25,,,,,,,
May,,,,1.54,5.24,6.33,2.34,2.25,1.77,2.97,1.53,3.66,3.82,2.37,1.98,0.63,0.72,3.01,4.39,1.68,0.9,3.87,3.5,4.08,2.14,4.42,1.61,3.85,3.01,2.14,1.65,2.28,1.3,2.37,,,,,,,
June,,,,1.35,2.31,0.35,3.75,3.76,4.1,1.68,2.54,4.01,1.28,1.5,2.63,2.98,1.46,2.25,3.74,1.83,0.67,0.74,0.96,2.54,3.16,3.33,2.45,4.21,4.97,1.28,2.11,2,2.59,1.85,,,,,,,
July,,,,2.11,5.26,1.94,4.09,2.92,2.09,2.84,2.91,5.12,3.76,3.78,4,1.47,4.01,3.93,4.22,5.24,5.95,2.61,2.75,2.35,2.95,3.87,3.88,3.06,3.62,2.63,3.88,4.63,1.48,5.63,,,,,,,
August,,,,5.41,2.8,3.14,2.22,6.16,4.62,4.71,5.53,2.82,0.6,1.68,3.46,2.97,1.48,5.11,1.47,1.99,1.02,3.68,3,4.78,2.78,2.15,3.36,0.16,7.98,3.76,3.52,4.03,4.3,1.94,,,,,,,
September,,,,3.83,4.61,3.11,3.99,5.38,3.59,0.5,5.66,1.48,2.03,1.99,2.97,4.99,3.51,1.68,3.52,1.98,2.37,1,3.12,3.14,3.06,4.37,4.61,2.48,3.18,2.38,6.68,2.19,1.75,,,,,,,,
October,,,,3.08,3.22,2.57,4.6,5.55,5.49,4.49,3.87,2.52,5.82,3.4,4.05,6.23,2.87,3.62,5.93,4.17,4.45,3.29,2.81,5.01,4,4.35,0.25,1.59,3.16,4.68,2.1,0.7,2.91,,,,,,,,
November,,,,2.21,2.33,1.27,6.82,3.86,4.23,4.71,4.22,5.81,2.15,1.92,1.05,4.83,2.86,0.51,5.24,5.52,4.81,2.91,0.48,1.44,6.03,0.69,6.09,3.69,2.41,3.31,4.07,6.16,1.97,,,,,,,,
December,,,,2.63,4.92,2.88,0.59,2.06,4.01,4.9,3.34,2.22,6.41,1.36,5.4,2.15,3.73,3.53,2.5,1.54,3.23,2.3,3.64,1.94,3.49,3.41,3.45,1.83,4.19,4.33,1.73,4.13,2.87,,,,,,,,
Total,,,,,36.87,35.59,43.12,41.07,45.74,32.73,38.77,36.65,35.17,27.65,40.46,35.06,34.25,35.41,40.62,38.65,32.41,32.65,30.57,34.76,34.02,37.2,34.38,36.49,45.77,33.43,35.06,38.79,27.32,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 Dec estd for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953 G move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,15415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,886931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
