"HAWKHURST (BODIAM)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,561/2,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,2.33,4.38,1.59,2.48,3.39,3.59,1.14,4.96,1.47,2.73,
February,,0.68,2.99,4.63,1.02,4.63,2.65,1.03,1.41,1.00,1.61,
March,,1.69,2.50,1.96,1.90,0.87,0.34,4.58,1.64,0.04,1.47,
April,,2.03,3.05,2.87,3.28,2.46,4.01,1.76,2.57,1.01,1.58,
May,,2.05,0.57,3.89,5.50,3.19,2.25,0.80,2.05,2.29,2.20,
June,,0.01,1.90,0.60,1.86,0.13,3.44,4.89,3.03,1.39,2.08,
July,,0.50,2.83,0.88,3.37,4.45,1.66,3.40,1.06,1.60,2.91,
August,,1.19,2.50,2.43,5.04,1.43,1.91,4.37,1.44,2.26,3.77,
September,,0.65,3.17,2.39,2.52,2.69,0.77,4.38,0.45,0.65,3.70,
October,,0.81,1.61,7.06,5.50,4.43,3.02,2.22,8.18,4.58,2.24,
November,,1.70,2.19,2.85,3.64,3.98,6.96,3.30,4.23,8.15,6.17,
December,,2.75,3.76,3.39,5.99,4.31,0.81,5.08,2.80,6.84,3.48,
Total,,16.39,31.45,34.54,42.10,35.96,31.41,36.95,33.82,31.28,33.94,
Calc annual,0.00,16.39,31.45,34.54,42.10,35.96,31.41,36.95,33.82,31.28,33.94,
Difference,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
