MIDDLESBROUGH LINTHORPE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6011,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.58,0.90,2.06,2.81,1.62,,,,,,,
February,1.47,0.91,1.46,0.68,1.02,,,,,,,
March,0.34,1.70,1.76,1.75,1.26,,,,,,,
April,2.02,1.09,0.11,2.58,0.47,,,,,,,
May,1.82,0.58,2.48,1.99,1.87,,,,,,,
June,2.18,3.47,4.63,1.82,3.78,,,,,,,
July,2.54,0.73,2.66,0.88,4.72,,,,,,,
August,2.76,2.80,3.63,1.63,0.77,,,,,,,
September,0.28,1.83,1.19,1.87,2.36,,,,,,,
October,2.66,2.05,1.98,3.40,2.28,,,,,,,
November,1.76,3.34,1.96,1.48,2.46,,,,,,,
December,1.24,2.38,0.90,1.59,3.25,,,,,,,
Total,20.65,21.78,24.82,22.48,25.86,,,,,,,
Calc annual,20.65,21.78,24.82,22.48,25.86,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,,
