"DUNDEE, MAYFIELD (COLL. GDN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5593,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.62,2.31,1.89,4.82,1.81,4.33,1.12,2.00,
February,,,,4.89,0.90,3.18,4.98,1.24,1.72,1.48,1.51,
March,,,,1.36,0.74,1.23,1.02,2.17,4.13,0.19,1.65,
April,,,,2.61,1.62,2.88,1.84,0.91,0.84,1.18,2.15,
May,,,,1.82,4.41,3.66,2.23,2.40,1.41,2.46,1.63,
June,,,,0.74,2.08,0.60,2.83,2.50,4.11,1.84,1.95,
July,,,,2.53,4.41,1.62,3.16,2.08,1.11,2.81,2.46,
August,,,,4.83,2.72,1.70,2.13,5.84,5.34,3.21,6.22,
September,,,,2.29,4.42,2.78,3.78,5.34,2.41,0.59,5.07,
October,,,,2.01,4.39,2.28,5.25,5.31,3.56,2.79,2.71,
November,,,,2.20,1.81,0.62,5.08,2.18,2.39,3.76,3.45,
December,,,,2.73,3.91,2.29,0.21,2.06,2.29,3.71,2.85,
Total,,,,29.63,33.72,24.73,37.33,33.84,33.64,25.14,33.65,
Calc annual,0.00,0.00,0.00,29.63,33.72,24.73,37.33,33.84,33.64,25.14,33.65,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
