DUNDEE (MAYFIELD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO4229231314,Long,-2.93829,Lat,56.4704,Elevation,147,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,1.62,2.31,1.89,4.82,1.81,4.33,1.12,2,2.65,1.88,1.78,1.59,1,4.37,3.5,3.94,4,1.95,2.74,4.04,3.17,1.35,3.64,1.9,3.98,4.85,1.4,1.67,3.34,1.63,0.66,1.57,1.42,2.7,2.93,1.84,0.91,4.57
February,,,,4.89,0.9,3.18,4.98,1.24,1.72,1.48,1.51,1.42,0.1,2.29,0.07,1.65,3.72,2.98,0.44,2.05,1.18,4.37,1.83,1.2,0.54,2.11,1.23,2.86,2.66,1.51,2.03,2.95,0.56,0.66,2.81,1.52,1.25,4.04,2.71,0.3,2.72
March,,,,1.36,0.74,1.23,1.02,2.17,4.13,0.19,1.65,1.04,2.57,1.59,2.82,1.44,2.24,3.52,0.42,2.31,2.85,1.98,1.32,0.6,0.41,0.84,2.27,3.57,0.97,1.66,2.09,2.32,2.04,0.32,2.36,1.58,1.62,2.07,5.73,1.33,2.31
April,,,,2.61,1.62,2.88,1.84,0.91,0.84,1.18,2.15,2.2,2.31,1.3,5.06,3.25,0.6,2.01,0.05,1.06,1.16,1.9,1.63,1.45,2.33,1.4,0.36,2.55,1.65,1.35,1.38,1.82,1.08,2.05,1.14,0.74,1.09,0.74,1.5,2.51,2.64
May,,,,1.82,4.41,3.66,2.23,2.4,1.41,2.46,1.63,3.73,3,1.45,2.13,0.75,1.31,2.41,3.84,1.5,1.59,2.49,3.64,3.66,1.93,4.02,1.71,5.57,4.77,1.5,1.74,1.98,2.41,1.73,3.98,2.09,0.82,1.68,3.05,0.73,2.09
June,,,,0.74,2.08,0.6,2.83,2.5,4.11,1.84,1.95,4.76,1.06,1.77,0.81,3.61,1.6,2.49,2.93,1.33,0.46,1.13,1.22,3.04,2.7,2.58,2.9,3.4,3.7,1.29,1.76,2.2,2.5,1.04,2.04,1.22,3.01,0.91,2.95,2.02,2.77
July,,,,2.53,4.41,1.62,3.16,2.08,1.11,2.81,2.46,5.07,3.42,3.29,3.52,1.54,4.29,5.21,4.48,4.3,5.81,3.17,2.48,3.11,2.12,3.35,3.45,2.78,3.1,2.77,3.82,4.02,1.91,3.4,2.95,0.93,4.41,5.21,4.06,3.07,3.63
August,,,,4.83,2.72,1.7,2.13,5.84,5.34,3.21,6.22,3.41,0.93,0.94,3.97,2.29,1.99,3.25,1.42,2.33,1.11,2.86,2.14,5,1.62,3.25,5.94,0.75,6.8,3.37,3.26,3.23,2.62,1.9,3.23,0.49,5.15,3.87,2.92,0.76,4.54
September,,,,2.29,4.42,2.78,3.78,5.34,2.41,0.59,5.07,1.11,1.62,1.57,2.84,3.67,3.1,1.14,3.24,1.81,2.12,1.42,2.71,2.28,2.5,3.46,3.52,2.88,3.07,1.65,6.63,1.75,0.92,2.27,2.63,1.2,4.48,1.33,2.55,0.76,1.75
October,,,,2.01,4.39,2.28,5.25,5.31,3.56,2.79,2.71,1.27,6.69,3.81,3.24,3.82,1.42,2.97,4,3.49,4.53,4.59,2.03,3.23,3.53,5.21,0.45,1.98,3.5,4,1.15,0.58,2.52,1.38,5.65,1.95,1.15,1.57,1.93,1.96,6.16
November,,,,2.2,1.81,0.62,5.08,2.18,2.39,3.76,3.45,4.88,1.38,2.37,0.75,4.01,1.66,0.57,3.72,4.7,4.98,3.55,0.46,1,4.25,1.19,6.52,2.03,1.31,2.93,3.35,6.8,2.07,2.48,4.17,1.86,0.9,1.33,1,4.77,3.33
December,,,,2.73,3.91,2.29,0.21,2.06,2.29,3.71,2.85,0.93,3.25,1.19,3.56,2.06,2.29,3.57,3.3,1.29,1.13,0.84,1.78,1.01,2.37,5.72,2.97,1.92,3.78,2.16,1.34,2.19,2.1,2.82,3.43,5.53,3.6,4.81,4.43,5.62,2.31
Total,,,,29.63,33.72,24.73,37.33,33.84,33.64,25.14,33.65,32.47,28.21,23.35,30.36,29.09,28.59,33.62,31.78,30.17,28.87,31.04,25.28,28.75,25.65,36.77,33.22,34.27,40.16,25.59,30.22,33.18,22.36,20.71,35.96,20.53,30.18,30.49,34.67,24.74,38.82
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,859107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas see also,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DUNDEE-EASTERN-NECROPOLIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
