"CHATHAM LUTON WATER WORKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,369,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.41,1.52,2.25,1.30,2.49,1.64,2.49,1.84,2.61,0.80,2.77,
February,0.36,0.72,1.62,3.27,0.95,3.45,2.15,3.63,1.11,0.59,0.78,
March,0.72,1.24,1.85,1.96,0.86,0.98,0.29,2.99,1.90,0.03,1.31,
April,2.91,1.51,2.22,1.34,3.04,1.81,5.82,1.46,2.20,1.26,1.42,
May,0.59,1.47,0.48,3.08,2.65,2.29,1.30,0.78,2.77,1.13,3.42,
June,1.38,0.20,1.18,0.80,1.53,0.30,2.66,2.37,2.46,0.96,1.16,
July,2.92,0.44,2.55,0.88,3.27,3.07,1.77,3.83,1.68,1.07,3.03,
August,1.60,0.60,2.76,1.48,2.81,2.06,1.28,3.76,2.72,1.94,3.49,
September,3.84,0.95,2.54,1.56,2.66,2.03,0.72,4.28,0.65,0.56,3.36,
October,0.75,0.83,1.62,5.21,3.73,3.30,2.76,1.15,3.75,3.16,1.12,
November,0.76,1.70,1.41,2.41,2.92,2.25,5.34,2.44,3.10,5.36,4.32,
December,1.93,1.11,3.00,1.97,2.93,2.51,0.69,3.60,3.53,4.89,2.05,
Total,20.17,12.29,23.48,25.26,29.84,25.69,27.27,32.13,28.48,21.75,28.23,
Calc annual,20.17,12.29,23.48,25.26,29.84,25.69,27.27,32.13,28.48,21.75,28.23,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,
